ensembl_gene_id	external_gene_name	Fem7_Exe_shelf	Fem8_Exe_shelf	Fem9_Exe_shelf	Fem7_Exe_HVC	Fem8_Exe_HVC	Fem9_Exe_HVC	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSTGUG00000014350		712	1260	724	743	1307	789	909.18578270988	0.12198519153787596	0.26238929337604544	0.464901558933092	0.6420019540835846	0.9998207068924773
ENSTGUG00000014351		3	10	3	10	17	8	8.40883430507557	1.194172115832816	0.9309520875952659	1.2827428304258615	0.19958218911003248	0.9998207068924773
ENSTGUG00000014352		38	58	52	31	53	49	46.08773871414043	-0.11647619732966442	0.3909068234707325	-0.29796409357992465	0.7657305686954567	0.9998207068924773
ENSTGUG00000014353		24	23	24	14	20	2	17.750806701460757	-0.9265544101948922	0.7889935238716831	-1.1743498294487662	0.240254931989555	0.9998207068924773
ENSTGUG00000014354		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014355		55	101	41	36	106	54	64.06508505021644	0.024877519092822074	0.4891581079011763	0.05085782836057587	0.9594388100877994	0.9998207068924773
ENSTGUG00000014356	UTP4	279	350	341	298	336	378	327.72044819362384	0.10546903577547834	0.1742532811806734	0.6052628395910861	0.5450043682522133	0.9998207068924773
ENSTGUG00000014357		0	0	3	0	0	6	1.4484558002468784	0.9852288179097637	3.175345450957396	0.3102745301657519	0.7563521980334443	0.9998207068924773
ENSTGUG00000014358		114	185	72	99	159	78	116.37792728477129	-0.09094195124114007	0.40587307054580773	-0.22406500416212305	0.8227067228077655	0.9998207068924773
ENSTGUG00000014359		69	70	77	46	65	72	65.81346318828392	-0.2079345793353435	0.3238280098171081	-0.642114249019969	0.5207990047911791	0.9998207068924773
ENSTGUG00000014360		8	1	2	2	0	2	2.571845738377997	-1.441387017225811	1.7588251329804159	-0.8195169549250809	0.4124915325231696	0.9998207068924773
ENSTGUG00000014361		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014362		22	16	16	12	20	11	16.096931492409006	-0.30236122034466195	0.6359580972814285	-0.4754420482059827	0.6344719299888438	0.9998207068924773
ENSTGUG00000014363		115	94	114	101	96	108	104.5403817643823	-0.04248021321543818	0.28105351213092833	-0.15114635249834144	0.8798602684792761	0.9998207068924773
ENSTGUG00000014364	C1orf35	332	346	257	219	267	317	287.1976213084345	-0.18562919027894287	0.21649193240205983	-0.8574416063421709	0.3912008735141363	0.9998207068924773
ENSTGUG00000014365		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014366		13	27	22	14	21	27	20.280595776831536	0.043452344797710825	0.5786119833421391	0.0750975542309448	0.940137093772612	0.9998207068924773
ENSTGUG00000014367		37	46	76	44	32	78	51.692677828839926	-0.002524367871400547	0.48223754963532434	-0.0052346978647961236	0.9958233344680946	0.9998207068924773
ENSTGUG00000014368		4	1	5	8	2	2	3.7991622915080594	0.3491289178380648	1.362311010345459	0.2562769552523338	0.7977369902447959	0.9998207068924773
ENSTGUG00000014369		193	290	189	206	304	187	225.89510908364323	0.10203440364681056	0.2680086192528684	0.38071314247748217	0.703416115724196	0.9998207068924773
ENSTGUG00000014370		4	0	0	0	0	1	0.8600644262652163	-1.943183114987902	3.7081870271981368	-0.5240251100431007	0.6002610751587305	0.9998207068924773
ENSTGUG00000014371		2	16	22	6	18	8	11.651057162917672	-0.27333370913488747	0.9497794558953864	-0.2877865039491798	0.7735101688230941	0.9998207068924773
ENSTGUG00000014372		206	334	239	159	254	254	237.01142152502777	-0.18389372430355508	0.24502756704047618	-0.7505021844059596	0.4529523086720385	0.9998207068924773
ENSTGUG00000014373		67	45	29	50	52	40	47.38145427477903	0.04491524349058259	0.4642612087532236	0.09674563078660559	0.9229284016384913	0.9998207068924773
ENSTGUG00000014374		4	1	0	0	0	0	0.8532096067772357	-3.194144706105685	3.6222358273114814	-0.8818157785371096	0.3778764375881672	0.9998207068924773
ENSTGUG00000014375		2	2	0	4	9	0	2.840262037200988	1.7363143308545343	1.9009350477710028	0.9134001358386762	0.3610321341616578	0.9998207068924773
ENSTGUG00000014376		519	884	229	515	958	223	548.40080471368594	0.11187127431324416	0.7457819941270661	0.15000533023620247	0.8807604099251747	0.9998207068924773
ENSTGUG00000014377		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014378	APEX1	240	177	228	225	214	166	208.9391914366339	-0.04694006730643993	0.27404618804510383	-0.1712852407883678	0.8639994851085685	0.9998207068924773
ENSTGUG00000014379		15	37	24	14	25	25	22.80689873666679	-0.20095521889948884	0.5694154376497091	-0.3529149468250134	0.7241522049841129	0.9998207068924773
ENSTGUG00000014380		2	0	0	0	0	0	0.3499142591489211	-1.9001681596611186	4.030349445333685	-0.47146486562377915	0.6373088039350956	0.9998207068924773
ENSTGUG00000014381		153	178	195	142	190	198	174.30511854249704	0.04823171833203922	0.22095486868590322	0.2182876467890946	0.8272049988309239	0.9998207068924773
ENSTGUG00000014382		4	0	0	0	0	0	0.6998285182978422	-2.905996069507072	3.9687992336090057	-0.7322103987770933	0.46404015828297557	0.9998207068924773
ENSTGUG00000014383		0	0	1	0	0	1	0.32258269211491875	0.04432518385412151	4.080472856796901	0.010862756697496081	0.9913329445949881	0.9998207068924773
ENSTGUG00000014384		0	2	0	0	0	0	0.3067621769587869	-1.7350246180944577	4.045075710689041	-0.4289226561346395	0.667979511824617	0.9998207068924773
ENSTGUG00000014385		9	35	6	13	24	18	17.06009018141426	0.20385674164387205	0.7845975014711348	0.2598233377771875	0.7950000480880448	0.9998207068924773
ENSTGUG00000014386		169	164	227	172	148	176	175.52889926342579	-0.1263980824287296	0.2569631586336955	-0.49189184590041485	0.6227958029741331	0.9998207068924773
ENSTGUG00000014387		75	72	45	73	79	51	65.88833329750196	0.12834617551736022	0.3902059571183939	0.32891905716964287	0.7422168695161431	0.9998207068924773
ENSTGUG00000014388		52	43	38	31	44	40	41.085142908272864	-0.18179010007497723	0.4064637077167679	-0.44724804853094596	0.654695972644453	0.9998207068924773
ENSTGUG00000014389		41	73	70	59	62	48	58.3426249867134	-0.05992127104226409	0.37584469644288143	-0.15943093413151452	0.8733293686838458	0.9998207068924773
ENSTGUG00000014390	DNAJC27	45	53	31	38	52	27	40.759219522256785	-0.09371026150171265	0.45825777147936075	-0.20449246545060112	0.8379686792986935	0.9998207068924773
ENSTGUG00000014391		9	1	3	3	1	3	3.41579569048693	-0.8815906425881106	1.442118094847401	-0.6113165390115965	0.5409900438212285	0.9998207068924773
ENSTGUG00000014392	STMN4	403	276	307	409	331	329	344.63278019610493	0.16141376664745305	0.2641466867364565	0.6110762494950323	0.5411491024144264	0.9998207068924773
ENSTGUG00000014393		765	973	841	682	850	762	804.7780741686181	-0.12381858934974493	0.14002036060047374	-0.8842898905470039	0.37653974414512176	0.9998207068924773
ENSTGUG00000014394		4	40	6	2	28	8	13.933174699895288	-0.34932234400925233	1.1073530732666617	-0.3154570592184847	0.7524146495934809	0.9998207068924773
ENSTGUG00000014395		98	182	40	74	140	48	95.41357644920832	-0.23372069305773527	0.545702310886039	-0.42829339072845524	0.6684375302127799	0.9998207068924773
ENSTGUG00000014396		30	36	55	39	67	44	44.728373682258365	0.3463924559107577	0.4343062569135614	0.797576480643932	0.4251163040313734	0.9998207068924773
ENSTGUG00000014397		3	1	1	1	0	0	1.0274203758868607	-2.2088423935914676	2.5658435756313853	-0.8608640115748017	0.38931294475543954	0.9998207068924773
ENSTGUG00000014398		3	6	7	5	6	2	4.793696892548086	-0.23118742371875675	1.1145434981321025	-0.20742790578044806	0.8356756908327326	0.9998207068924773
ENSTGUG00000014399		71	55	54	57	57	93	64.2719592850011	0.22893353515148432	0.37328217582912254	0.6132988660468034	0.5396787430382664	0.9998207068924773
ENSTGUG00000014400		48	81	51	72	57	25	55.65508822907678	-0.1375958333372426	0.49459030947718474	-0.27820163618387644	0.7808575789288759	0.9998207068924773
ENSTGUG00000014401		35	103	28	20	69	45	48.42614184980544	-0.2684221152848788	0.599739433258738	-0.44756455953943725	0.654467485381561	0.9998207068924773
ENSTGUG00000014402		62	57	49	68	56	64	59.440975288017114	0.21046848201883905	0.3537590080202246	0.5949487567728776	0.5518777246935278	0.9998207068924773
ENSTGUG00000014403		424	355	418	316	348	537	397.1121974227449	0.0310813581415267	0.23800328141909763	0.13059214123521198	0.8960979598699367	0.9998207068924773
ENSTGUG00000014405		0	0	1	0	0	0	0.16234678414754475	-0.9174554955747362	4.080472856796901	-0.22484048485864025	0.8221033699494316	0.9998207068924773
ENSTGUG00000014406		105	128	127	102	134	122	118.61078210048943	0.033549372692175235	0.2439440568652144	0.1375289610384407	0.8906127026344941	0.9998207068924773
ENSTGUG00000014407	SELENOI	359	318	365	310	296	390	338.4862701825076	-0.026829880796510715	0.20575147360884216	-0.13039945875438777	0.8962503947861412	0.9998207068924773
ENSTGUG00000014408		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014409		100	177	141	123	140	133	134.16789725437957	-0.021728389329264318	0.2665545676105053	-0.0815157268699078	0.9350318182665798	0.9998207068924773
ENSTGUG00000014410		22	15	29	17	19	35	22.67423694586436	0.1266941411544215	0.5862510595548351	0.21610901863550686	0.828902769963647	0.9998207068924773
ENSTGUG00000014411		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014412		0	0	0	1	0	0	0.18682111453654074	1.0060978560677527	4.080472856796901	0.246564035928307	0.8052456404796711	0.9998207068924773
ENSTGUG00000014413		1	3	2	0	4	5	2.3993295666766525	0.5913241740413732	1.6933129728972522	0.34921138827019066	0.7269306171508738	0.9998207068924773
ENSTGUG00000014414		43	44	82	57	42	104	61.600437389170054	0.3027679687546968	0.47041432293704755	0.6436197921533402	0.519822012670788	0.9998207068924773
ENSTGUG00000014415		45	45	25	28	35	23	33.33592206229025	-0.3771971676913514	0.4860158953912339	-0.7761004758655364	0.43768966273999443	0.9998207068924773
ENSTGUG00000014416		14	21	27	10	29	14	18.79336116160944	-0.19826833526515478	0.6461762583246855	-0.3068332095320198	0.7589703291748854	0.9998207068924773
ENSTGUG00000014417	PLCD3	22	27	21	8	13	37	20.89758342424453	-0.25741419210475086	0.6783601176708568	-0.37946539809648616	0.7043422945849852	0.9998207068924773
ENSTGUG00000014418		36	63	64	58	38	62	53.186292964976275	0.021750919868187852	0.41566707345830245	0.05232774317971036	0.9582675477331898	0.9998207068924773
ENSTGUG00000014419		9	14	12	6	6	14	9.991874308712749	-0.38971716760297	0.7952791840962239	-0.49003818457269793	0.624106878739202	0.9998207068924773
ENSTGUG00000014420		434	397	153	360	329	217	316.1943238237955	-0.06544790419914884	0.3910671535112873	-0.1673572009602689	0.8670889988551145	0.9998207068924773
ENSTGUG00000014421		15	12	18	10	4	5	10.694918868759764	-1.173446988586696	0.8136950884573038	-1.4421212629062947	0.14926816764214515	0.9998207068924773
ENSTGUG00000014422		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014423		21	40	46	24	62	47	39.18660873911683	0.3441901551073771	0.4996899235062421	0.6888074762289609	0.49094443024470674	0.9998207068924773
ENSTGUG00000014424	SLC25A11	479	495	508	420	471	569	487.00579643010116	0.0160317577931926	0.16524238150749126	0.09701964863333684	0.922710790704979	0.9998207068924773
ENSTGUG00000014425		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014426		0	0	0	1	0	0	0.18682111453654074	1.0060978560677527	4.080472856796901	0.246564035928307	0.8052456404796711	0.9998207068924773
ENSTGUG00000014427		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014428		2	0	0	0	0	0	0.3499142591489211	-1.9001681596611186	4.030349445333685	-0.47146486562377915	0.6373088039350956	0.9998207068924773
ENSTGUG00000014429		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014430		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014431		4	1	18	5	10	21	9.670401520260729	0.6477421088737679	1.1066308763003048	0.5853280644394302	0.5583271478407763	0.9998207068924773
ENSTGUG00000014432		3	3	0	2	1	1	1.6784818070850307	-0.516403874529421	1.9324700441157372	-0.26722477592956323	0.7892961011225851	0.9998207068924773
ENSTGUG00000014433		2376	2268	2295	2212	2133	2468	2285.2662152555718	0.01635072828832562	0.14541004386793158	0.11244565955276198	0.9104700537742673	0.9998207068924773
ENSTGUG00000014434		2	0	0	0	4	0	0.9882703226809731	0.88967748960827	3.545487887682561	0.2509323167339292	0.8018664384448947	0.9998207068924773
ENSTGUG00000014435		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014436		4	6	8	3	1	3	4.1196494057493185	-1.2940897457692087	1.215448944887645	-1.0647010318387606	0.2870112429980749	0.9998207068924773
ENSTGUG00000014437		0	0	3	1	0	4	1.314805098848671	0.7659956774044047	2.759172388279292	0.27761791204430836	0.7813056806310607	0.9998207068924773
ENSTGUG00000014438		3	0	0	0	0	0	0.5248713887233817	-2.488942792814713	3.9893725316591353	-0.6238932997765415	0.5326976608456555	0.9998207068924773
ENSTGUG00000014439		2	0	1	0	0	0	0.5122610432964658	-2.456768095704564	3.991215396441503	-0.6155438511023421	0.5381956191804406	0.9998207068924773
ENSTGUG00000014440		124	154	123	105	69	109	113.37759923391614	-0.4438008750377277	0.30684481842910183	-1.4463365466289284	0.14808282985270704	0.9998207068924773
ENSTGUG00000014441		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014442		17	15	31	14	8	18	17.084191912519024	-0.6073126407063683	0.6741730519233876	-0.90082604010013545	0.36768081993514196	0.9998207068924773
ENSTGUG00000014443		1051	1099	908	1000	1046	1084	1027.303588814388	0.07743934235356077	0.15041571272716825	0.5148354580084611	0.6066680053070324	0.9998207068924773
ENSTGUG00000014444		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014445	PSMB6	5969	6168	5829	5168	5296	5809	5678.1784023906475	-0.09925828285724136	0.12187576769482636	-0.814421806193512	0.41540335061862205	0.9998207068924773
ENSTGUG00000014446		1	0	1	0	0	0	0.3373039137220053	-1.8536778506572553	4.034331477395581	-0.45947584154733934	0.6458924966033988	0.9998207068924773
ENSTGUG00000014447		2	0	0	0	0	1	0.5101501671162951	-0.93838714653308	4.030348798289447	-0.23283025700687457	0.8158932168114008	0.9998207068924773
ENSTGUG00000014448		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014449		71	139	37	47	159	51	82.0760357268341	0.09124167219836338	0.569706788466154	0.16015549409902108	0.8727585873292834	0.9998207068924773
ENSTGUG00000014450		28	15	19	21	18	16	19.643725072718723	-0.13532918960523682	0.6002654402447228	-0.22544891065203473	0.8216300656502966	0.9998207068924773
ENSTGUG00000014451		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014452		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014453		48	72	56	55	103	86	69.02591852300719	0.506112568642568	0.34660459594885823	1.4602015511567115	0.14423468915656681	0.9998207068924773
ENSTGUG00000014454		2	18	14	6	24	3	10.815399622157308	0.0114403379688649	1.059997140666143	0.010792800782156215	0.9913887580678594	0.9998207068924773
ENSTGUG00000014455		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014456	POLR2G	1130	1409	1402	1099	1193	1412	1263.3849043354885	-0.04459060270595995	0.14254185880814274	-0.3128246192297634	0.7544139100134093	0.9998207068924773
ENSTGUG00000014457		100	45	46	94	54	54	66.69754466416155	0.12805219968917309	0.4991126872260159	0.25655969677081464	0.7975186910481941	0.9998207068924773
ENSTGUG00000014458		0	0	2	2	3	2	1.497574660951958	1.850034323172515	2.2112457252336633	0.8366480043627992	0.40279045386345097	0.9998207068924773
ENSTGUG00000014459		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014460		24	44	54	51	55	51	46.19176936811315	0.4219553408921409	0.4223140631339242	0.9991505794547277	0.31772175225798593	0.9998207068924773
ENSTGUG00000014461	SPAG7	1677	1279	1127	1295	1166	1220	1296.0442877604073	-0.10921523184061101	0.21879441528327834	-0.49916827949747916	0.6176608390744855	0.9998207068924773
ENSTGUG00000014462		22	47	26	27	31	30	30.077491220887012	-0.05017459781548107	0.48894497843877227	-0.10261808593615436	0.9182660881185933	0.9998207068924773
ENSTGUG00000014463		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014464		23	26	59	30	14	36	31.19775489066583	-0.37329995831629914	0.6071111983686117	-0.6148790523373735	0.5386345976890464	0.9998207068924773
ENSTGUG00000014465		161	148	128	145	130	98	135.18763998071685	-0.17505880583109149	0.2975441812958776	-0.5883455864223848	0.5563003530430103	0.9998207068924773
ENSTGUG00000014466		94	127	102	90	90	110	101.2876020141028	-0.10640175111466355	0.27035632416597544	-0.3935611694784771	0.6939050544092316	0.9998207068924773
ENSTGUG00000014467		206	395	266	244	340	260	281.3168966436038	0.016371453364202763	0.254035573470543	0.06444551501406606	0.9486154895838005	0.9998207068924773
ENSTGUG00000014468		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014469		0	1	2	0	0	1	0.638310564741857	-1.4057385083974625	3.4016424625231707	-0.4132528694255407	0.6794213565300661	0.9998207068924773
ENSTGUG00000014470		433	772	539	390	622	605	550.73888093610606	-0.06598040944291794	0.22809436600489008	-0.28926803672784884	0.7723762702225927	0.9998207068924773
ENSTGUG00000014471	KEAP1	28	61	13	21	39	6	27.474184691755084	-0.560904149304289	0.7764360943780626	-0.7224086481368205	0.4700432714560331	0.9998207068924773
ENSTGUG00000014472		133	126	125	121	142	138	130.26821381405682	0.10059610478782453	0.2373981647253094	0.4237442395741479	0.6717523477554501	0.9998207068924773
ENSTGUG00000014473		47	25	36	43	25	44	36.97540980400713	0.09195859149913453	0.5060971326189877	0.18170146711414986	0.8558170145495491	0.9998207068924773
ENSTGUG00000014474		572	1014	780	478	818	712	716.1666676833227	-0.19475535535024857	0.22476763510331957	-0.8664741934964295	0.3862301724172749	0.9998207068924773
ENSTGUG00000014475		409	597	444	392	663	470	489.5602191530895	0.11305093902735303	0.217418778801576	0.5199686046002828	0.6030854573960223	0.9998207068924773
ENSTGUG00000014476		0	1	0	0	0	0	0.15338108847939344	-0.9174554955747362	4.080472856796901	-0.22484048485864025	0.8221033699494316	0.9998207068924773
ENSTGUG00000014477	HADHA	1377	1447	1566	1333	1186	1572	1407.2894322679438	-0.05532253374130147	0.16565267503574535	-0.3339670411562246	0.7384044295019685	0.9998207068924773
ENSTGUG00000014478		622	788	753	541	735	751	690.6400773019587	-0.054867554747867815	0.15419973866298334	-0.35582132125259647	0.7219743806738873	0.9998207068924773
ENSTGUG00000014479		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014480		0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENSTGUG00000014481		12	58	31	13	38	35	30.12965286665985	-0.18454061378324507	0.6529613558095587	-0.2826210343710873	0.7774673543415269	0.9998207068924773
ENSTGUG00000014482		0	1	0	0	0	0	0.15338108847939344	-0.9174554955747362	4.080472856796901	-0.22484048485864025	0.8221033699494316	0.9998207068924773
ENSTGUG00000014483		670	425	515	597	364	527	520.083763913154	-0.0665340896072322	0.2930258151490921	-0.22705879880712737	0.8203780211076974	0.9998207068924773
ENSTGUG00000014484		14	10	11	10	9	15	11.47707623228251	-0.011610946946753197	0.7232356736063259	-0.016054167915773063	0.9871911775022669	0.9998207068924773
ENSTGUG00000014485		0	0	0	0	0	3	0.480707723902122	2.4220554654516637	3.9987563584906454	0.6057021854579515	0.5447125325266454	0.9998207068924773
ENSTGUG00000014486		0	9	6	0	17	9	6.5096469429173975	0.818378225144175	1.5620490672940033	0.5239132638527692	0.6003388689340614	0.9998207068924773
ENSTGUG00000014487	PDF	59	89	71	63	52	68	66.46440997753504	-0.2008566623780515	0.33704610667720897	-0.5959323024324773	0.5512204526700544	0.9998207068924773
