id	Fem4_E2_MSt	Fem5_E2_MSt	Fem6_E2_MSt	Fem4_E2_AreaX	Fem5_E2_AreaX	Fem6_E2_AreaX	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PTPN9	401	640	347	213	462	191	356.73446013665796	-0.5595591825263708	0.3213991026401273	-1.7410104070916246	0.08168175431307122	0.9998748158320103
CHMP4B	3278	4037	2841	2311	3745	2343	3004.6947195217203	-0.1278964442976511	0.1925561764025694	-0.6642032818010636	0.5065602133022704	0.9998748158320103
unown4274	0	0	0	0	2	0	0.2866776761960871	1.7852343439782175	4.061255784284938	0.4395769286155765	0.6602435536459698	NA
unown4275	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
PTPDC1	2511	2268	1946	1450	1011	1334	1724.2580695238694	-0.613654310857207	0.27390313752108036	-2.2404062852692896	0.02506455861567977	0.9998748158320103
unown4276	0	2	0	0	0	0	0.28488375615815775	-1.5807582457779676	4.048555902023467	-0.39044989967605614	0.6962038953931542	NA
unown4277	674	1015	659	465	885	668	709.6201985795273	-0.06293657643346676	0.26679696607219533	-0.2358968970300663	0.8135126761246814	0.9998748158320103
unown4278	0	0	0	0	1	0	0.14333883809804354	1.1287274014139328	4.080472856796901	0.2766168140375681	0.7820743525735256	NA
SPSB1	172	212	177	108	196	157	167.03958928707124	-0.13428805723164836	0.30688682895621733	-0.4375816899291134	0.6616895466616802	0.9998748158320103
unown4279	107	186	58	78	258	35	111.1217909619864	0.15564712185568202	0.5877319276531187	0.2648267254719323	0.7911429477751244	0.9998748158320103
unown4280	794	780	864	687	891	895	818.4930846411642	0.17949112267367254	0.25455988523375045	0.7051037224850027	0.48074569014022506	0.9998748158320103
unown4281	29	20	10	34	26	31	25.14743737215762	0.8582567075195425	0.6286319335545981	1.3652769795936575	0.1721660114856586	NA
ZNF341	144	92	65	99	98	92	96.77380925952542	0.14410673259000653	0.38006895202158497	0.3791594441574443	0.7045694658608541	0.9998748158320103
unown4282	0	1	0	0	0	0	0.14244187807907888	-0.794825950228556	4.080472856796901	-0.1947877067493791	0.8455591465464287	NA
H6PD	117	103	159	88	80	141	116.68019701699188	-0.11436530076986541	0.4484933206621056	-0.2549988940772389	0.7987239534024262	0.9998748158320103
BGLAP	184	6	29	317	27	28	101.3805307525198	1.0553787588104053	1.541167406514058	0.6847917717112574	0.49347532838030345	0.9998748158320103
unown4283	0	0	0	0	1	0	0.14333883809804354	1.1287274014139328	4.080472856796901	0.2766168140375681	0.7820743525735256	NA
unown4284	554	639	370	412	574	315	460.95251776608217	-0.1062744644890908	0.24084652751107263	-0.44125387892173346	0.6590292114365183	0.9998748158320103
unown4285	13	2	4	6	1	0	4.165123198734375	-1.2156959649756005	1.6645791915458712	-0.7303323093007072	0.4651870835794319	NA
unown4286	915	841	860	680	918	909	849.4452502858428	0.10388491448692394	0.24119885933913063	0.4307023456560364	0.6666848130395269	0.9998748158320103
unown4287	0	0	0	3	8	0	1.7049131159321116	4.319164196399752	3.047537213664034	1.4172638079804936	0.15640581240280815	NA
unown4288	650	609	446	486	541	450	520.534793243886	-0.0260833880068196	0.21033419890093635	-0.12400925832847758	0.9013079445644361	0.9998748158320103
unown4289	118	173	109	77	106	67	104.57584283034723	-0.5211508356192992	0.33013138697757516	-1.5786164423520852	0.11442406092917713	0.9998748158320103
RAB11FIP3	534	889	308	245	662	255	451.90980017733574	-0.44240173475621186	0.38508874937314685	-1.148830588991135	0.25062584345493355	0.9998748158320103
WNT7A	819	907	872	894	984	887	891.9240231995133	0.2526423960931132	0.22046506509427338	1.145952062677506	0.25181498754448317	0.9998748158320103
NCF1	250	559	204	180	362	182	274.92968394171606	-0.32969882087030605	0.37816849314089107	-0.8718304852209698	0.38330086108947864	0.9998748158320103
TET1	1967	2505	1790	1867	2599	1548	1998.4687237052012	0.08832192948125493	0.19464307472461861	0.45376353413145043	0.6499990325776073	0.9998748158320103
unown4290	1042	936	1110	1142	1182	1003	1069.5463760431146	0.25929904426878286	0.23817392496143272	1.0886961883454325	0.27628788323425585	0.9998748158320103
unown4291	2	15	13	4	7	11	8.740730806664493	-0.2814036712687217	1.101017296393071	-0.25558515037919854	0.7982711859267484	NA
SLC48A1	1177	1311	1236	836	1748	973	1183.7219311048805	0.04465841215666943	0.2494553567402142	0.17902366475608392	0.857919120074127	0.9998748158320103
unown4292	3	75	17	9	2	4	16.97294473230649	-2.38045662621031	1.1282598150619296	-2.109847921934229	0.03487145719637881	NA
unown4293	1244	1205	1163	1313	1555	1250	1281.6317157742606	0.3464845242902112	0.1932185669166323	1.793225826168705	0.07293682210973336	0.9998748158320103
unown4294	157	202	90	96	146	122	131.20724801213143	-0.10889032891640037	0.34435338268777793	-0.31621681212038577	0.7518379477529673	0.9998748158320103
unown4295	3	4	34	4	1	34	14.880846858796254	0.09759329145613803	1.355779709771583	0.07198314796478272	0.9426153190327426	NA
unown4296	11	12	4	4	11	17	9.761708000683205	0.4875786753198763	0.9834123708873321	0.4958028694309941	0.6200335001970457	NA
SIN3A	226	252	191	151	283	193	210.8228187752652	0.052501267153459236	0.2736574459459203	0.1918503148050079	0.8478594574176785	0.9998748158320103
unown4297	0	4	2	0	0	1	1.1335566082717712	-2.312214074909887	3.1049550632453853	-0.7446851976315229	0.4564620496992791	NA
unown4298	6	16	5	10	13	5	8.786713595678444	0.21662418479698098	0.9684930470367776	0.22367138872062017	0.8230130104146786	NA
unown4299	1	1	0	1	0	2	0.874393319254774	0.9751879827248265	3.0030191753739417	0.3247358494150788	0.7453809999126992	NA
unown4300	193	93	100	123	141	94	121.44557662703565	0.0559903610371678	0.37600220432709563	0.14890966167969616	0.881624917300779	0.9998748158320103
unown4301	426	783	167	224	442	120	332.985737786222	-0.6593410096474394	0.47581039785872886	-1.3857221544855813	0.16583176057126744	0.9998748158320103
unown4302	2028	1919	1570	1567	1907	1435	1706.253232244274	-0.003602431675439055	0.17104922657100424	-0.021060789035159126	0.9831971637685111	0.9998748158320103
unown4303	46	125	69	20	137	71	74.6183072158024	0.0230759226780403	0.6121036876244179	0.03769936882360282	0.9699273792463042	0.9998748158320103
NECAB3	2212	4194	1599	1244	3140	966	2085.1544030264217	-0.46787223598536287	0.3747905288757138	-1.2483566150640812	0.21190048960017216	0.9998748158320103
DNM1	4016	5387	2261	2034	4844	2105	3257.3617163642293	-0.23891197650287355	0.31249787213017344	-0.7645235305901632	0.44455531968633394	0.9998748158320103
BORCS8	1472	1605	1417	1283	1997	1231	1471.96812821509	0.13933359728527656	0.1949248712714731	0.7148066656472266	0.47472851579491676	0.9998748158320103
CSAD	148	336	217	103	289	161	201.6812079859151	-0.22818092447821647	0.40404706323716894	-0.5647384803395491	0.5722516566879536	0.9998748158320103
TACR3	5	23	15	4	14	27	14.886227501687776	0.27196236779262956	0.966791935376619	0.28130392677167415	0.7784772987421079	NA
GPR157	0	8	6	11	9	1	5.7674387417299515	0.6750801028916331	1.492769649952625	0.45223327183337203	0.6511009413797364	NA
unown4304	43	102	49	39	63	44	54.793404982834176	-0.24383098293881744	0.4768427820983017	-0.5113446026505051	0.6091097782174489	0.9998748158320103
DECR2	1760	2298	1523	1165	2553	1259	1695.2394738734113	-0.0435918531997226	0.25572598214358183	-0.17046313727811666	0.8646459222327609	0.9998748158320103
unown4305	985	747	542	674	596	454	650.0979620016848	-0.2085571537592676	0.26437546503215525	-0.7888672790945308	0.4301895818244602	0.9998748158320103
CERK	230	426	209	190	480	138	263.9505353950754	-0.0022401780515730664	0.40207708354349886	-0.005571513879454191	0.9955545980941515	0.9998748158320103
unown4306	5	49	29	0	42	38	26.605968164366693	0.07106911939940494	1.1544313699773459	0.06156201334064543	0.9509116284985254	NA
unown4307	0	0	2	2	0	1	0.9359240367206313	0.6768668548144827	3.3542129635651516	0.2017960285071015	0.8400761864735277	NA
unown4308	70	28	81	39	35	40	49.18926563412185	-0.5111749418398093	0.5714344625465378	-0.8945469259270987	0.371029334160975	0.9998748158320103
unown4309	67	105	117	99	186	98	110.68192645756744	0.4985086788055485	0.3967271242447433	1.2565530520620907	0.2089155239734102	0.9998748158320103
CBFA2T2	83	211	70	56	206	58	106.42555011659324	-0.08684147167590354	0.5365619710131848	-0.16184798097398076	0.8714255677592295	0.9998748158320103
unown4310	1	8	0	0	3	0	1.7151802218599648	-1.5345195008034638	2.7748770644187672	-0.5530044990028732	0.5802603294623596	NA
unown4311	79	110	165	76	123	139	116.76488967392514	0.06157632202634887	0.4571871724131635	0.1346851481010099	0.8928608162844692	0.9998748158320103
unown4312	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown4313	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
SLC2A5	38	145	24	52	165	12	66.27984817046537	0.228086634194132	0.7869776676818474	0.28982605677489304	0.7719493125940756	0.9998748158320103
unown4314	147	37	176	121	42	120	111.22968604635629	-0.16014053931751018	0.6481050093827512	-0.24709042053235547	0.8048382472325235	0.9998748158320103
