id	Mal1_Veh_MSt	Mal2_Veh_MSt	Mal3_Veh_MSt	Mal1_Veh_AreaX	Mal2_Veh_AreaX	Mal3_Veh_AreaX	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TEX2	761	704	581	655	924	814	730.8034680485878	0.15129825455532683	0.21557180415261828	0.701846213840713	0.48277507473594505	0.9118325365412296
TMEM115	309	393	362	317	405	153	316.89599188785456	-0.42894494734323324	0.3043189208166668	-1.409524410089657	0.15868016076299124	0.6973358338077907
CLIC6	0	0	0	2	0	0	0.3202353565681176	1.771627040940981	4.038658582564119	0.43866719721977243	0.6609026988913667	NA
EXOSC2	705	699	661	539	728	585	647.7637369399331	-0.24840166947512304	0.19993044390830383	-1.2424404438828238	0.21407410134403626	0.760550267621723
unown4919	491	867	564	533	934	900	709.2215545755151	0.22873338481540578	0.30970142677087453	0.7385609656381367	0.4601736343175177	0.9061975201214723
unown4920	124	128	132	131	143	139	132.40686369132894	0.02189009295969965	0.29928737291095786	0.07314071671915225	0.9416941411504174	0.9931249092341844
unown4921	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown4922	71	78	74	70	69	72	72.28669956757327	-0.15666185801250904	0.3671548934107428	-0.4266914613534746	0.6696040706005963	0.9557812044509792
LURAP1L	7	1	4	7	9	6	5.51907487528761	0.7745605676044109	1.198461168922712	0.6462959232134803	0.5180877275901894	NA
TAF15	2517	2831	2433	2454	2909	1560	2408.4008658816847	-0.28761062385204267	0.19614643174028204	-1.466305664091145	0.1425650330945291	0.671746267240484
unown4923	244	385	323	456	434	228	338.20878461306006	0.10703747116671192	0.29943098631593357	0.35746958751214636	0.7207402898275315	0.9683052832687
TYRP1	0	0	0	1	0	0	0.1601176782840588	0.8765167261081879	4.080472856796901	0.2148076355043415	0.8299172995878408	NA
ZNF609	840	1108	861	900	878	451	826.8057047579968	-0.45194985521621306	0.2513424559287442	-1.798143706148639	0.07215423767722659	0.5101477293422644
unown4924	63	91	96	60	70	53	72.26623965286305	-0.5613052676242345	0.3899877328863734	-1.439289547570913	0.1500685030558934	0.6855726774583989
STX2	369	295	334	453	435	457	388.43889011742044	0.3569086245517806	0.24669864568035027	1.4467392942814545	0.147969954642898	0.6823086914293658
LGR4	511	615	482	445	695	561	545.081749929434	-0.006057564683481137	0.23289442151312123	-0.02600991747301193	0.9792494281285486	0.9960544736541294
unown4925	30	38	35	35	40	26	33.58728761619284	-0.13791010337213305	0.49034063054159	-0.28125367302279003	0.7785158402163471	0.976756693998702
GINS3	179	178	158	174	273	170	184.7105440477343	0.153242390072962	0.26081099312693834	0.5875610848902292	0.5568269379541697	0.9342652143800667
unown4926	75	127	110	132	144	48	103.37593292326089	-0.09785568842002323	0.4260325388463352	-0.22969064448694282	0.8183321651840294	0.9812076044731824
OAZ2	3387	3227	3085	4300	4669	2417	3432.8289534480923	0.11042637655892061	0.2076408670311633	0.5318142721025506	0.5948546369095942	0.9399142688920072
CSNK2A2	372	406	335	543	519	322	407.53868077839127	0.21056748382762278	0.2296410561927099	0.9169418017783327	0.3591731376500674	0.8619374593261385
unown4927	32	57	44	49	67	24	44.25725826109289	-0.07192046095805389	0.5029356539275861	-0.14300131715937	0.8862891409426081	0.9881305291884287
C3orf18	561	804	530	838	1328	675	763.7274937372625	0.4651814766344992	0.24323999714219482	1.912438258920717	0.05582000468561266	0.450585406185944
CERS2	261	327	276	426	541	171	321.5569969391985	0.24570935717676592	0.33141554774269844	0.7413935732656926	0.45845484006844706	0.9056465796903804
unown4928	18	46	31	13	38	36	30.311860303159456	-0.21040143296334393	0.6519056708956225	-0.32274827840396497	0.746885886192578	0.9717098219769253
HEMK1	131	163	71	227	261	113	154.15608778568276	0.6159725990681674	0.3628924897109687	1.6973969330662317	0.08962164201237474	0.5581717938572011
unown4929	4	5	7	3	12	2	5.277495713727135	-0.13060602519076378	1.2271656737158265	-0.10642900790672546	0.9152419787945433	NA
ABL1	146	107	150	86	116	73	112.56443840649874	-0.6701119544754217	0.33116218041439155	-2.0235159511176484	0.043019980709955	0.3938715166989668
unown4930	0	1	0	0	0	0	0.16266130533735948	-1.0470366255343013	4.080472856796901	-0.2565968852826058	0.7974899797035521	NA
EIF4EBP1	740	785	814	920	999	547	787.2547771709391	-0.04817200250549462	0.22642887683356616	-0.2127467272688142	0.8315245178762436	0.9829146375626544
unown4931	21	22	28	23	70	31	31.336285076825888	0.6484774502366993	0.5877118618184	1.1033935034598223	0.26985631669116883	0.8154052602216503
RBPMS2	3	8	6	22	9	4	8.426685314185937	0.921362879470391	1.0586865381399224	0.870288651340741	0.38414267927223783	0.8752707693880685
ADAM8	9	8	6	1	11	0	5.535671310525852	-1.1858058830685374	1.4332027011609678	-0.8273818365734126	0.40802067221649396	NA
CISH	327	301	212	127	260	129	221.49110947577947	-0.8157995650620349	0.2981998921555183	-2.7357473510975523	0.006223879096173195	0.11413804728461206
unown4932	14	18	20	15	17	22	17.838070742020207	-0.01811171016163406	0.6834276655984287	-0.02650128327154408	0.9788575100570629	0.9960544736541294
unown4933	8	6	11	6	4	0	5.849142277077384	-1.5025793115655264	1.3022884153309462	-1.1537991844791777	0.24858250861178185	NA
TMEM177	275	301	276	245	459	279	299.78021059949754	0.09084145364197695	0.26232814309640695	0.3462893937711908	0.7291252386592317	0.9694237422482066
MRAS	2927	3307	2704	3267	4355	1869	2988.423911403442	-0.046040685663576414	0.22845910294688584	-0.2015270351222571	0.8402864920807662	0.9833005033723994
unown4934	5	0	1	0	0	0	0.9854085583206533	-3.479708990032772	3.6484646934267833	-0.9537461048484179	0.34021217633926104	NA
unown4935	66	34	12	65	63	20	41.08868306201105	0.3137160369564692	0.6482291993185918	0.48395850925296563	0.6284153152111065	0.942942185586764
unown4936	187	113	85	129	125	65	114.28293865029747	-0.3629451216160023	0.3771437437388328	-0.9623522268139151	0.33587270253178664	0.8532832845300912
unown4937	1280	1261	1136	1364	1721	1540	1368.9699664341906	0.25117744267905795	0.19088137219465018	1.3158824236810347	0.1882135089105507	0.7353438010914142
SETD4	166	152	125	214	227	142	166.97155502073858	0.2976409675701981	0.2651400638036136	1.1225801310459727	0.2616158577601664	0.809051158269776
CTTNBP2	2345	2216	1769	1357	1767	1719	1853.1443374205182	-0.45142563407727293	0.2096424953931109	-2.153311680586432	0.031294191411017816	0.3299121544486587
unown4938	10	9	2	19	0	2	6.85468557744437	-0.01289931801283844	1.4760823183234193	-0.008738887968992063	0.9930274649576837	NA
unown4939	10	111	23	6	151	7	46.908399001215244	-0.0658618673584378	1.0399381243321817	-0.06333248663302193	0.94950174708720525	0.9943034669772651
SORD	1354	944	1207	1460	1572	1062	1247.4709661251939	0.11633327777508626	0.21688127642201116	0.5363915211782646	0.5916879900644318	0.9399142688920072
FMR1	1211	1213	882	1135	1066	819	1039.6403229325015	-0.21168998615845658	0.19175245027762697	-1.103975390415941	0.26960381317687376	0.8153750551532277
LIN7C	394	378	300	329	561	502	405.2727476475503	0.3043557345303696	0.2665401758519637	1.1418756424150056	0.2535057145658767	0.7994637166942908
PLCG1	463	496	417	432	470	266	417.22949265291174	-0.3472527258321975	0.22293568440101896	-1.5576363504352932	0.11931947660927307	0.6291908580964451
SRF	657	604	652	402	453	232	496.8511632727308	-0.9411874355046894	0.23947822106284014	-3.9301587899206822	8.488978131122779e-5	0.004105221488392436
unown4940	1	2	0	0	4	1	1.2188635337378357	0.6000429060052249	2.6423670938014965	0.22708536880163788	0.8203573608830976	NA
PTPRD	5582	4559	4369	3332	3789	3832	4235.167398927869	-0.4724982676099379	0.20195774873540104	-2.339589694223572	0.019304935443670675	0.24509822421730298
ASH2L	1842	1927	1806	1804	2039	1111	1727.0729139664234	-0.29010395928680793	0.20034751502137574	-1.4480037811093178	0.14761599313041798	0.6818333550813223
C16orf72	307	321	259	400	432	229	316.57652657627415	0.14633909111618962	0.24491151214530704	0.5975182213131983	0.5501614452898635	0.9308821646874321
BDNF	33	5	11	22	17	3	14.563287690133578	-0.34278453639215395	0.9645055746395297	-0.3553992277548679	0.7222905273134816	0.9683052832687
MINDY1	52	42	36	34	53	32	40.672714442055955	-0.22871757625812575	0.4525916217740031	-0.5053508842289915	0.6133124094549391	0.9414596981998877
MMP28	24	36	53	91	76	23	49.04729116457945	0.5753618778481997	0.5842622781453377	0.9847664300262698	0.32473881373825497	0.8443980598099196
CBR1	1287	1234	1279	1564	1778	1117	1352.8439270763813	0.11801388824961152	0.18650092516692343	0.6327791036102682	0.5268779045134863	0.92463859834798
GRIN2A	1807	1012	816	2428	3683	4104	2273.5383586426747	1.4556397433191788	0.31368238417999506	4.640489287036003	3.4758519626732168e-6	2.653559119144176e-4
CNTNAP5	4021	4792	5235	2538	4066	4939	4309.498943958648	-0.3513175709433456	0.30443976458401617	-1.153980563029875	0.24850813776542538	0.7958294777422364
REST	862	887	499	730	1246	804	815.0628430158035	0.22071506185263062	0.24773594785894504	0.8909286833830855	0.37296743116434244	0.870151326925134
KIF18A	110	310	164	121	511	258	236.95509129452884	0.4757447598601294	0.4754700526245467	1.0005777592806662	0.3170309869706567	0.8393922234347401
RIMBP2	1569	1477	1093	2557	2027	1011	1574.7357034563847	0.3295722726820711	0.27723322395890104	1.1887906794711198	0.23452204665070425	0.7851490741405321
unown4941	160	286	137	150	233	138	179.91511526403312	-0.26000359609908424	0.33302205568687104	-0.7807398689039278	0.4349555065687752	0.8977975118986227
SARAF	915	869	606	811	1201	628	814.5328283124055	0.03606462224400488	0.21793897343970156	0.16548037129294405	0.868565898276468	0.986049484714963
unown4942	10	6	5	3	14	5	6.852623005804945	-0.06936295311414332	1.0766596770134678	-0.0644242137000508	0.9486324503275598	NA
PTK7	386	514	315	411	457	186	368.24700453587377	-0.3265382332195929	0.30025823859945255	-1.087524641264542	0.27680501461633433	0.8208437170530836
ULK4	105	95	38	104	130	137	99.642660942074	0.607493722908776	0.4132624627728977	1.4699949248538822	0.1415631285213974	0.6692332736114818
LEPROTL1	168	48	59	139	90	88	96.90727521284897	0.1581388874721634	0.49375134974898377	0.32028041554227443	0.7487557679921644	0.9721776907720818
unown4943	3	5	5	9	4	0	4.2292400923748295	-0.1606671460735051	1.50207013992089	-0.10696381067928493	0.9148176898894215	NA
CFAP20	2583	2068	2021	2850	2548	1832	2281.8450473456855	0.022755666647646312	0.19832027731312477	0.11474200699970659	0.9086496170238273	0.9893942023827555
DOP1B	1299	1849	1578	1377	1838	1336	1531.3288834437346	-0.15876548313015496	0.2144833435883305	-0.7402229025060434	0.4591647530215775	0.9059121019000532
unown4944	5	24	0	11	8	6	8.684592178371716	-0.24411384952722798	1.2870826969951004	-0.1896644637498046	0.8495720691195512	0.9841319589754002
TSSK2	0	1	0	0	2	0	0.43551441181235917	0.615006417205652	4.056716216545561	0.15160203089812183	0.8795008314991909	NA
unown4945	2647	3024	1788	2399	2933	2067	2427.841699770091	-0.09369556334838748	0.19587951750669733	-0.47833262273164384	0.6324134807694197	0.9446924030093047
unown4946	49	39	10	39	56	62	41.63146421477461	0.6646258568726263	0.5976201791522606	1.1121208420629554	0.2660861965894657	0.8136199389564769
SLITRK2	1653	1415	1230	2007	2543	1133	1609.4660110228826	0.2792468201303361	0.228342291458424	1.222930795459678	0.22135583593551897	0.7700263222394279
MMP15	1440	1681	1715	1541	1685	785	1453.8448280399061	-0.4070514205799581	0.2510497974745156	-1.6213971278796924	0.10493249634382791	0.593396304293074
DUOX2	4	3	0	2	3	1	2.042316534690599	-0.295020480033323	1.9301213080608755	-0.15285074508074295	0.878515979087345	NA
RASL10B	816	403	246	1216	759	219	581.7462733411974	0.4879479264242277	0.482585358867351	1.0111121638034417	0.31196274918607925	0.8371606330416766
SRP72	2967	2250	2393	2168	2692	2029	2390.992533983642	-0.2369344750431205	0.18214404349553942	-1.3008082531610365	0.19332409627360375	0.74295838201526
unown4947	219	373	346	373	599	582	412.73216422747953	0.6393519475883861	0.3224659643315787	1.9826959068801642	0.04740140707602226	0.41791979499545817
FIBCD1	18	55	17	6	5	3	17.255059431258744	-2.764779009487248	0.8401827506020714	-3.29068765992401	9.994281505120205e-4	0.02962984782505605
SLITRK4	1261	925	771	680	1052	705	883.3137445552027	-0.3687932317954484	0.22231411614127125	-1.6588835571785996	0.09713925859632994	0.5776656048571059
AP2B1	2881	2674	2487	2911	3389	1548	2587.4130066288876	-0.16242938375908308	0.22440025798155233	-0.7238377763916662	0.4691653343638571	0.9082449951559578
METTL15	297	250	258	203	319	224	255.34360865063832	-0.21105377043115311	0.24960463009991252	-0.8455523054467052	0.3978025419226788	0.879410890220804
unown4948	641	505	512	543	627	774	600.2089118969408	0.17722804842852583	0.26890696427575944	0.6590682725746795	0.5098519283463647	0.9221474363242733
PRUNE1	415	472	392	484	415	252	399.1118613338955	-0.25790802323630235	0.254057375705172	-1.0151566059455757	0.3100311820664502	0.836579375119339
LAMC3	61	23	30	128	39	15	47.80127888815841	0.581219220931529	0.7174964484560254	0.8100656416937669	0.41790244998390497	0.8882321112354485
NTNG1	553	557	416	285	483	227	412.14235236547637	-0.7372481160947378	0.24801469167516135	-2.9725985630736456	0.002952903834931333	0.06621618847010212
unown4949	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
STAR	5	4	11	3	7	6	6.108805875087335	-0.4565116015283402	1.1358727994508497	-0.4019038062616217	0.6877548214071173	NA
unown4950	13	21	12	40	35	32	24.990587833394297	1.1449177438155227	0.5849076243323392	1.9574334410881107	0.05029653001436192	0.4285138221725167
unown4951	137	88	87	115	92	133	108.74498959756494	0.08556791564495142	0.3776289541796738	0.22659257108828226	0.8207405694686442	0.9812111393352994
KCNA4	1309	1796	1107	543	811	339	972.6798113990482	-1.4411833528909146	0.2608296139774305	-5.5253823786114244	3.287687753579202e-8	4.175363447045586e-6
FSHB	0	0	1	3	0	1	0.8596305187163754	1.8659894124500302	3.3826272359974787	0.5516390906430404	0.5811956485473544	NA
unown4952	58	30	30	48	35	61	43.794463641063786	0.2667263924346885	0.5310039807104513	0.5023058246716431	0.6154524126322085	0.9414596981998877
unown4953	154	145	134	156	218	148	156.25730611134824	0.16878384589882772	0.26422680875860294	0.6387839549355807	0.5229634876364959	0.923443459470535
CDC42SE1	591	700	665	634	887	365	625.9209072342458	-0.19683499999226453	0.2627667669721675	-0.7490863561643375	0.4538051579671001	0.9034219589239559
RPS4X	6009	3800	3944	6176	4671	4937	4883.033830939563	0.13814720460765859	0.24345740021131385	0.567438921502287	0.5704160126661539	0.9359682579709048
CTNNB1	6696	6283	5639	7734	9672	7490	7132.783879166167	0.329785142093187	0.15493067642347172	2.128598091134553	0.03328752658472532	0.34284155330944566
ARL14EP	767	972	733	843	1341	957	918.2932737142047	0.24888172641528933	0.2171191536752611	1.1462909752657502	0.25167477581928066	0.799024594603311
unown4954	52	61	45	80	148	95	77.70009464185496	0.9292153467885996	0.3718731367045573	2.498742864362464	0.012463470868834323	0.18389370861736115
ZNF207	3059	2809	2599	3493	4092	2432	3015.033500264445	0.13297546521976486	0.17235104917027158	0.7715384725531539	0.44038782759896045	0.8995374047557959
TUBGCP2	120	296	504	117	403	351	303.2040001119706	-0.2206838713528812	0.5325724089419682	-0.41437345917206164	0.6786006231375796	0.9599096394656634
MPPED2	792	2446	1072	1553	2491	1037	1512.2703831665715	0.10784940712623631	0.3709692052393419	0.2907233419999216	0.7712629179781455	0.975261087745693
unown4955	1	0	0	2	0	0	0.4792296539963795	0.8098540370730373	4.0386578936650315	0.20052553556055347	0.8410695890574283	NA
USB1	221	287	294	291	338	298	286.79089564521803	0.11281256189644277	0.265846120678726	0.42435286100253583	0.671308493393787	0.9564272679303828
unown4956	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
LSM1	1116	1174	1199	1111	1339	752	1099.3099424376462	-0.24678733454320437	0.20556712448312378	-1.2005194661535707	0.22993765715348652	0.77979107138975
unown4957	370	259	296	232	327	229	282.3297799753147	-0.3313042815290658	0.24978347019787714	-1.3263659171145645	0.18471852249085757	0.7324598780648567
unown4958	1092	1251	1105	1027	1268	1336	1177.2645458717184	0.004790215857041068	0.2300801713164625	0.020819768299165563	0.9833894283339557	0.9967287544842424
ZNF319	31	29	29	47	36	28	32.89309449033722	0.22546088212833876	0.5049081662759891	0.44653839487535446	0.6552083845972085	0.9502767162569994
unown4959	1673	2351	2406	1812	1586	901	1783.256740017559	-0.7092260537817772	0.2723280294972702	-2.6043079557070947	0.009205999712736982	0.15125762798522183
unown4960	15	11	18	0	17	3	10.487828744455133	-1.3738762781707992	1.1726943870775355	-1.1715552605266815	0.24137565922970294	0.7882551979993452
EMP2	477	252	149	913	779	234	441.85843423763197	1.0303306550534086	0.43859505719582625	2.3491615743252234	0.018815739957435677	0.24121423611471077
unown4961	183	135	101	142	70	87	119.00506178557293	-0.5326849988636283	0.3941642666841441	-1.3514289444468721	0.17655806711968502	0.7252996162599825
unown4962	1322	1109	1441	1288	1634	1292	1338.1360391975038	0.01780132195117556	0.21765152347992853	0.08178817986917132	0.934815155679973	0.991807823792061
unown4963	107	199	127	103	194	98	135.03273026118404	-0.2567203361746121	0.3609954093468831	-0.7111457085813733	0.476993947768864	0.9116144038575938
MORC3	1275	1265	962	963	1481	1232	1180.57718090735	-0.007318837102518357	0.21411063276263465	-0.03418250185936398	0.9727316198801271	0.9951642846695391
DDHD2	225	379	271	258	316	147	261.21149041883115	-0.4074043202049468	0.30593149153739047	-1.3316848100783194	0.18296378277775213	0.7311273827660985
unown4964	0	0	0	0	0	1	0.1888404126848555	0.8765167261081879	4.080472856796901	0.2148076355043415	0.8299172995878408	NA
unown4965	101	115	152	96	193	189	141.10336886085582	0.2810946616763754	0.3966114830088214	0.708740603131058	0.47848546314548523	0.9118325365412296
unown4966	0	0	1	0	0	0	0.1904370711793436	-1.0470366255343013	4.080472856796901	-0.2565968852826058	0.7974899797035521	NA
DNAJC24	261	368	174	220	337	184	250.44119597567422	-0.21378523607373112	0.3011312584144651	-0.7099403668664833	0.47774111669554215	0.9118256414622866
AIF1L	373	77	84	583	452	153	271.7324990745223	1.0655722935946061	0.5493831950137849	1.9395793378206068	0.05243083396231542	0.4379118639913363
NUBP1	1352	1322	1192	1485	1351	918	1252.4420491451638	-0.14168169591370394	0.19816826743601249	-0.714956525314792	0.474635907371258	0.9111361690231548
IMMP1L	650	629	652	580	841	663	662.629403082052	0.013099664925756569	0.2146748467136408	0.06102095856265118	0.9513425176375699	0.9944033224913656
FZD10	154	149	102	202	229	181	165.91180396023813	0.5182575380680922	0.2659419184767606	1.9487621245891715	0.05132383886362856	0.43240088083465794
TMEM132D	36	55	41	41	107	57	54.404455948420946	0.5095135138911858	0.4714430981165683	1.080752939064566	0.279807027462304	0.8222154470193083
ARL9	152	173	126	131	193	106	143.62543437570014	-0.17846753283186312	0.28599633393597984	-0.6240203515049707	0.5326142196699679	0.9277906205736692
KIAA1143	523	549	345	439	671	605	514.2381914054666	0.2117859492187457	0.25649318059811455	0.8256981675882517	0.40897533200371455	0.8845343855850705
ELP4	543	613	510	547	799	525	578.8985926945045	0.06321081771474173	0.2018558217128933	0.3131483510277386	0.7541679562013512	0.9723295921885488
ZHX3	125	175	201	120	182	173	163.33101239741075	-0.17509325802530998	0.35147087352673173	-0.4981728820610023	0.6183621943235178	0.9420776834489037
unown4967	402	172	429	132	183	137	245.56368493390895	-1.2695009689666237	0.3780720642909892	-3.357828014474859	7.855747494528215e-4	0.024653984458000905
C17orf75	2364	2912	2050	1563	3593	2597	2470.7913248633467	-0.010633148039012314	0.27407083280398825	-0.038797080047613085	0.969052172867925	0.9951642846695391
unown4968	130	116	68	36	85	35	76.45759881238666	-1.1255559084613718	0.4273960895877847	-2.6335194352080964	0.008450499921349854	0.1421210933554742
DUSP4	373	179	112	76	83	23	137.58587552826816	-1.974341335264733	0.48349097691199944	-4.083512267125689	4.436008642932666e-5	0.002378854442875618
NUP214	402	368	292	392	364	286	345.81644600834755	-0.10902028193504977	0.22191209600914302	-0.49127687897895395	0.623230630527229	0.9420776834489037
KIF15	10	11	6	27	4	12	11.656808238907487	0.6492979890159576	0.9565319683125526	0.6788042747399275	0.4972618848869143	0.9153684852470703
PAX6	35	71	42	66	87	67	60.2012946267698	0.48203898301447196	0.4306005824129875	1.1194573409846207	0.2629450801488097	0.810586342717378
LPIN3	26	3	0	22	2	0	8.417277677871182	-0.2874213246928093	1.7225681144915461	-0.16685628990505727	0.8674831265107215	0.9854870587443103
TVP23A	2373	2128	2159	2513	2651	2097	2294.631225791963	0.032019196354748654	0.16957014114243607	0.18882567496274635	0.8502294481099242	0.9841319589754002
PHKA1	273	374	290	289	357	240	299.7675096103433	-0.18389296149434073	0.23874763506297858	-0.7702399290607931	0.4411575824306466	0.8998796666397845
CFTR	174	92	86	3425	2101	2857	1433.5597314804986	4.539785358576064	0.3193166822556584	14.217188173530253	7.167549861455256e-46	9.739983506731547e-42
NSD3	1165	1276	1108	1047	1126	901	1095.1931769189978	-0.29729625029214135	0.1754824930367557	-1.6941647291839599	0.09023398505354326	0.5581717938572011
GLT1D1	343	281	351	282	312	199	292.38379481213224	-0.4133243613362415	0.2507155504944554	-1.6485788796151368	0.09923393855236642	0.58231161163396294
MRPL2	1869	1641	2432	1743	2288	2455	2082.0627812580265	0.03822347069895421	0.27928505405500786	0.13686185545548646	0.891139989990664	0.9881305291884287
unown4969	43	139	44	25	98	15	58.03125772784864	-0.8969698693378169	0.672328110042631	-1.3341251926547317	0.18216283073917192	0.7304118147043144
ZNF511	57	70	78	42	89	80	69.27719661987129	-0.05533533904397096	0.44316384755769467	-0.1248642896953975	0.9006309897568685	0.9887426284191194
RHBDL3	52	28	12	9	14	32	24.501388925664713	-0.7018661861155925	0.7763594665018417	-0.9040479525265471	0.3659699749267431	0.8655961126114381
TNKS	1934	1468	1440	1709	2019	1901	1728.583097647636	0.14586839078593342	0.20477358511055593	0.7123398787357267	0.4762543351896443	0.9116144038575938
ECHS1	1040	1002	979	1296	1249	548	996.1724121590822	-0.09592598997267861	0.2684104404469425	-0.35738546463747034	0.7208032567754599	0.9683052832687
unown4970	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown4971	14	24	9	6	5	16	12.508010571555927	-0.7733994621158973	0.9066807826755054	-0.8530008321492035	0.3936588427343047	0.8770647614103384
unown4972	16	20	13	18	9	6	13.515816455290537	-0.6575163268809471	0.792446849455816	-0.8297292459834655	0.4066918821891567	0.8838896244874224
unown4973	21	15	35	37	41	23	28.305269588330262	0.3599320169025062	0.6025075618632638	0.5973900406982627	0.5502470014711387	0.9308821646874321
unown4974	540	436	551	587	410	359	479.42574809214904	-0.26535718982298506	0.2732453215778606	-0.971131685954126	0.33148270688016307	0.8503905047752569
unown4975	1480	1850	1436	1904	1779	1065	1558.3845464532112	-0.1127271655680311	0.2206944667627732	-0.5107838326060196	0.6095024312052111	0.9408507817196017
KIFC3	694	730	572	655	775	279	601.3089332002663	-0.3589738214591594	0.2870330818478398	-1.250635707731614	0.21106741671957166	0.7593924095807298
SLC15A4	610	607	433	582	779	437	560.1692196682892	0.020144091110790446	0.210401234457074	0.09574131617036799	0.923726026043771	0.9912726400900611
MANF	2155	2181	2473	3230	2897	1055	2279.9823558942717	-0.0714135875653321	0.3166985127790372	-0.22549391513927905	0.8215950585057836	0.981421875003085
unown4976	13	0	0	14	0	0	4.308573362544228	0.11236012704053634	2.5005802590161847	0.04493362156059839	0.9641602177694488	NA
PEX12	113	110	120	95	126	90	108.10811002457193	-0.24738983871902784	0.3089730020736351	-0.8006843221210291	0.4233144210315574	0.8904674407736584
CLEC16A	435	454	366	469	491	523	453.5548846451103	0.17749628755614258	0.23129456633875797	0.7674036202656767	0.44284157673982555	0.9010439700700987
RBM15B	326	334	337	618	619	297	409.824674132693	0.4933064026270782	0.270235492920901	1.8254685840674192	0.06793034782453666	0.49682750085448263
UNC45B	18	20	7	20	17	12	15.235872881648248	0.058336943751787704	0.7397522310135799	0.07886011194837045	0.9371438904455984	0.992042402996435
PAOX	225	345	276	273	336	136	259.68624309273514	-0.3231203038581623	0.3161633252328537	-1.0220043821344074	0.3067788263655844	0.8334301222474862
CLDN14	1	2	8	1	0	1	2.356771568506644	-2.5638467555660855	2.047794414176144	-1.252003979411945	0.21056841392741937	NA
unown4977	164	104	131	131	119	137	131.02040908611374	-0.1098170401752312	0.3364771394730712	-0.32637296057380455	0.7441421927981202	0.970733675583565
DCAF1	612	606	525	847	1005	556	673.5803523927563	0.35339637938313945	0.20243013932504378	1.7457695803671207	0.08085099884655966	0.5369913114984844
SIM2	4	4	2	0	11	4	3.9235502897730927	0.4405475534303903	1.5701296089086838	0.2805803743403019	0.7790322705932514	NA
RHOT1	2054	1828	1491	1707	2521	1828	1870.3133181332857	0.08408909076063377	0.18606119490433212	0.45194319430158564	0.6513099060085599	0.9490686824230086
unown4978	54	60	63	52	60	65	59.129245155203016	-0.07846754225135759	0.41097715823017833	-0.19092920538277172	0.8485810584724333	0.9836511466107316
COL11A1	735	949	689	891	1039	1126	899.4838742655004	0.3037946198017746	0.24015383726580136	1.2650000652104336	0.20587130449306962	0.7535411081707238
unown4979	63	68	75	589	488	229	239.49031483341417	2.532997633108489	0.3451672394839269	7.338464788534605	2.160577337226861e-13	6.382627268603437e-11
unown4980	462	530	478	481	583	465	495.05885295493624	-0.036888806536590636	0.2056436792874396	-0.17938215589417217	0.8576376416662143	0.9846601818690593
TMEM132C	59	34	25	28	71	25	38.56266529815879	-0.05468506740912149	0.5587458383066461	-0.09787109569326169	0.9220346520657701	0.9912726400900611
unown4981	725	656	445	642	763	314	572.9060777732284	-0.20359958032915115	0.2749459706461547	-0.74050759809525	0.4589920525362661	0.9059121019000532
unown4982	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown4983	8	4	2	7	4	6	5.103046180181765	0.2637828265099913	1.2047616955414744	0.21895021022513117	0.826688833141346	NA
unown4984	53	43	36	77	49	31	47.144883585401246	0.159007483418166	0.4815523656904756	0.33019769966278234	0.7412505848597735	0.9702092314383444
SOCS1	50	68	64	89	129	52	72.86785638436272	0.42402783702437036	0.4051618756393711	1.0465640093980402	0.2953007085105434	0.8277832842613674
unown4985	136	81	116	447	295	199	206.28716796169655	1.3942768536527987	0.3558610484351303	3.9180372782691912	8.927290253962087e-5	0.004256594640740029
BMP15	6	3	0	3	1	0	2.0587292886713264	-1.2224593257200247	2.2154838515505153	-0.55177984026581	0.5810992009752438	NA
RMI2	293	277	299	284	387	322	307.6603046276616	0.09853064090617901	0.24223552125147507	0.40675554269305586	0.6841875419372054	0.9603490517261932
unown4986	0	0	1	4	8	1	2.111160622900433	3.4027093461560782	2.2459924077484255	1.515013734871546	0.12976892588577335	NA
unown4987	7	6	6	11	6	13	8.266329486550818	0.6292559905646483	0.9685932089612854	0.6496597175603361	0.5159120495627418	0.9221474363242733
GYPC	110	50	118	200	67	156	118.71723148570102	0.5536153966689064	0.5169575565374807	1.0709107346780178	0.28420956866855546	0.8227547428486872
unown4988	10	5	9	20	8	7	9.732832021958671	0.4503663334163547	0.93922101677242	0.4795104936684798	0.6315755047611673	0.9441289054573185
KDM4C	477	379	280	321	454	525	403.2879410849133	0.15303625093210532	0.2997148571387614	0.5106061554407791	0.6096268647980916	0.9408507817196017
KATNB1	853	804	643	619	857	615	721.0201147494182	-0.22757065461722714	0.18845827611882784	-1.2075386621585031	0.22722476505976166	0.7754936692967385
unown4989	25	36	17	11	20	11	19.635164703308384	-0.9902770879246178	0.6569809221583586	-1.5073148314129	0.13172997772690784	0.6545077394263074
unown4990	2019	2256	1900	1595	1262	658	1601.61882518493	-0.9274367495478619	0.26746571067177294	-3.4674977484720966	5.253281429285524e-4	0.01849400034781373
unown4991	10	0	0	5	9	1	3.8072107575252674	0.47734782695199873	1.9069198271527503	0.2503240147566842	0.8023367864353383	NA
