id	Fem1_Veh_MSt	Fem2_Veh_MSt	Fem3_Veh_MSt	Fem1_Veh_AreaX	Fem2_Veh_AreaX	Fem3_Veh_AreaX	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
unown2504	576	811	684	414	1031	799	695.0074515817498	0.03807301878509559	0.25985593327261136	0.14651587248982959	0.8835141606953403	0.9998933113894561
unown2505	0	0	1	0	0	0	0.16554332821744025	-0.9693468484007678	4.080472856796901	-0.23755747983621875	0.8122243326219145	0.9998933113894561
KLHL4	391	480	524	257	508	482	430.12082866369013	-0.21546094174999972	0.2502962549003821	-0.860823674072763	0.38933516412018293	0.9998933113894561
GRM3	7158	5357	4585	6562	7039	5217	5998.3694598279335	0.15316549629688878	0.27819525341967505	0.5505683307465673	0.5819296234409628	0.9998933113894561
GAB1	189	98	203	169	177	177	169.0809620000989	0.10389064802724556	0.37054863775720676	0.28036980153552055	0.7791938031912432	0.9998933113894561
BFSP1	15	22	4	5	6	7	9.770858432399555	-1.1965529238193438	0.9688125593940213	-1.2350716474689085	0.21680384026249166	0.9998933113894561
THSD7A	626	617	618	533	699	624	614.2109077099569	-0.016251967352749783	0.20321167893222367	-0.07997555769503895	0.936256695821692	0.9998933113894561
PCSK2	5861	7503	5761	4306	7581	5615	5983.461497043405	-0.17160747400397694	0.1933382264331784	-0.887602401086926	0.37475466163996635	0.9998933113894561
unown2506	10866	18162	17191	7468	19506	17395	14600.690204250952	-0.1391251632769001	0.29099566291626783	-0.47810047023598595	0.6325786974086192	0.9998933113894561
KIAA2013	148	228	156	99	252	158	167.63738882840087	-0.14369326520431766	0.32579179755781335	-0.44105857262664383	0.6591705938411083	0.9998933113894561
unown2507	203	197	180	158	261	196	195.60342343133703	0.046889425222969426	0.24744599543737772	0.18949357066817413	0.8497059936789199	0.9998933113894561
unown2508	492	358	558	358	424	654	470.9097824441655	0.020569796940314855	0.3139645828390081	0.06551629726612332	0.9477629308713121	0.9998933113894561
SMARCA5	848	776	850	780	1015	955	863.2835003016492	0.14078673802085928	0.20132338907646208	0.6993064177326602	0.48436055715882337	0.9998933113894561
unown2509	19	35	17	6	26	14	18.68901660917987	-0.7406423763190847	0.7109434180139735	-1.0417740111977905	0.2975164659592284	0.9998933113894561
JUP	281	646	452	198	674	622	458.7912570920296	0.017978154061749445	0.3942790478598613	0.04559753849293921	0.9636310311314888	0.9998933113894561
FUT7	6	8	0	1	0	3	3.0177409592319684	-1.7546476727872684	1.9942259937181956	-0.8798640065440938	0.37893298541687137	0.9998933113894561
unown2510	50	57	55	24	64	55	49.2132845001465	-0.25568471229987594	0.435426540622398	-0.587205161941669	0.5570659259795963	0.9998933113894561
unown2511	443	785	503	233	670	586	518.3523683688106	-0.304085555991414	0.3332455142933334	-0.9124970718247933	0.3615071102707956	0.9998933113894561
TMEM106B	327	314	265	253	298	235	281.03331402118187	-0.20468676159023802	0.26589958919843715	-0.7697896871795584	0.44142465814532234	0.9998933113894561
unown2512	498	819	775	350	1024	737	673.7656034240753	-0.07989934196641396	0.30628718809814315	-0.26086413363399297	0.7941972846110754	0.9998933113894561
PELO	240	224	280	263	274	275	259.5800367065018	0.13837631384393342	0.2778953128410422	0.4979440366562984	0.6185234875866518	0.9998933113894561
unown2513	33	67	76	60	306	80	94.83359415944196	1.1785106432100885	0.5482065111820477	2.1497567416136185	0.03157446157323829	0.9998933113894561
unown2514	11	4	1	4	8	0	4.565383176692315	-0.4896105206240998	1.5658047119566498	-0.3126893902447619	0.7545166570180872	0.9998933113894561
unown2515	2	5	1	1	3	0	1.9275179001388776	-1.1068288661704604	1.9817613801823264	-0.5585076373163704	0.576497790808191	0.9998933113894561
C8G	110	150	125	62	170	164	125.69121874749494	-0.03834949000570701	0.36220303873522003	-0.10587843254882658	0.9156788062006664	0.9998933113894561
MOCS2	2282	1809	1919	1705	2512	2005	2012.5902673735236	0.024416641890912194	0.19705397975123004	0.12390839262285837	0.90138780780960015	0.9998933113894561
unown2516	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2517	297	320	369	244	437	310	322.58454632965527	-0.03833526611897258	0.22989604472271793	-0.1667504378564211	0.8675664174122065	0.9998933113894561
DACH2	791	786	1272	538	1413	1766	1056.7887054254365	0.3074673821402236	0.35510746941989035	0.8658431844379607	0.38657616364597125	0.9998933113894561
unown2518	2182	1102	1023	1731	1619	1289	1504.43957783123	0.13672801776666946	0.3600112760805681	0.37978815345792294	0.7041026768121692	0.9998933113894561
FST	24	31	45	25	41	44	34.35193468694377	0.10279855895323564	0.5112573688560785	0.20107007784209355	0.8406437785848095	0.9998933113894561
FBXW5	137	236	166	86	218	193	167.19973661581466	-0.1910460124363244	0.3477068660005357	-0.5494456138695578	0.5826996781675406	0.9998933113894561
P3H4	34	88	66	49	112	59	65.68276145014329	0.15753923881510115	0.46796182351853877	0.33664976692027115	0.736380935194592	0.9998933113894561
TRAF2	128	206	192	102	214	148	160.67881848379994	-0.24063973688366075	0.311063655032423	-0.7736028719220772	0.43916567323250516	0.9998933113894561
unown2519	0	4	0	1	5	0	1.5238251395346565	0.4136896415034725	2.7855516658726818	0.14851264349960216	0.8819382085325271	0.9998933113894561
unown2520	263	137	207	210	189	188	200.62824827259874	-0.020498307675529695	0.3637915572950208	-0.056346298490116874	0.9550659365332328	0.9998933113894561
FKBP10	0	4	2	2	12	3	3.467777394341574	1.342350552916251	1.6107269858179285	0.8333817988618377	0.4046294364630433	0.9998933113894561
unown2521	2	0	0	3	4	0	1.496750211555636	1.7895743124848325	2.7523919942401522	0.6501887508137724	0.5155703064999422	0.9998933113894561
unown2522	422	461	409	367	480	487	433.69386793582345	0.0332900456963547	0.2217320091802274	0.15013640033043676	0.8806570021385647	0.9998933113894561
unown2523	61	40	62	76	44	56	58.02535191880066	0.1828861433317436	0.5047106588456984	0.36235839312372453	0.7170842272759742	0.9998933113894561
unown2524	22	5	5	3	11	9	8.870535591640358	-0.5812051202447639	1.0390318367077205	-0.559371811056697	0.5759079954328704	0.9998933113894561
RAB33B	340	268	221	238	241	198	251.75407770672768	-0.2744832156387198	0.31688593932856596	-0.8661893178987644	0.38638635033827784	0.9998933113894561
unown2525	1015	536	990	1010	819	933	894.7607905298693	0.1613671404130262	0.3429003272380412	0.4705948860206401	0.637930060296823	0.9998933113894561
unown2526	201	145	262	199	289	200	213.32725524573067	0.15460776603456017	0.31354112905839676	0.4931020261962653	0.6219404992682258	0.9998933113894561
unown2527	70	29	68	105	45	53	64.53383568163643	0.39643685093738895	0.5964235196455129	0.6646901704564117	0.5062486821379901	0.9998933113894561
FLRT3	710	737	629	623	986	664	712.9806575017604	0.09830882868174726	0.20901096310450606	0.47035249836436843	0.6381031957453899	0.9998933113894561
NDUFS4	3459	2375	3048	3100	3727	2885	3087.578719416855	0.12825463602105172	0.24506360594519586	0.5233524395692342	0.6007290147641465	0.9998933113894561
NAA15	405	406	716	467	601	673	539.7523412841687	0.17824932769709168	0.30224790322313777	0.5897454566144573	0.5553613149254355	0.9998933113894561
unown2528	503	356	387	339	509	432	415.35764515615887	0.009890221646125068	0.2418523562817252	0.04089363361258429	0.9673806928448975	0.9998933113894561
unown2529	17	9	40	7	36	17	19.89572701469721	-0.27749054056452704	0.7979704228782586	-0.34774539583011843	0.7280314008946362	0.9998933113894561
unown2530	375	448	349	322	509	396	393.27459108866293	0.03421788784054048	0.22212193269702943	0.15405001849688163	0.8775702971965456	0.9998933113894561
KLHL11	124	203	132	105	220	181	156.33324585174066	0.0823068928013818	0.3228393628667463	0.25494689393051	0.7987641165400011	0.9998933113894561
EDF1	13212	11597	11884	9818	14922	11952	12058.482489948477	-0.028632834907164898	0.17183064609127732	-0.1666340408913727	0.8676580073995257	0.9998933113894561
ACLY	4703	4877	4473	4126	5667	4849	4732.235304650587	0.043054866523769865	0.1755931455612629	0.2451967380967522	0.8063041019368065	0.9998933113894561
ARL15	41	51	54	27	63	54	46.89761732282687	-0.08530345574658145	0.4348152872298744	-0.19618320296425998	0.8444667746876208	0.9998933113894561
SEMA3A	204	151	162	128	166	119	153.99553846772804	-0.336557099743312	0.3045257521326986	-1.1051843641671906	0.269079710587003	0.9998933113894561
unown2531	591	648	584	664	894	580	654.0624608119092	0.21773047553805375	0.23494474054524625	0.926730579423729	0.35406643634942775	0.9998933113894561
HSPB3	14	2	5	0	15	1	5.629361878394669	-0.6833656394217628	1.5562657194018834	-0.4391060157030249	0.660584720393413	0.9998933113894561
SNX18	49	63	27	26	23	44	38.68046463435614	-0.5652659729076954	0.5665797782973541	-0.9976811643479285	0.3184339896235836	0.9998933113894561
ESM1	0	0	3	0	3	7	2.019356590393996	1.6254552702979008	2.5118884863340303	0.6471048691616751	0.5175640741813342	0.9998933113894561
GZMA	0	6	2	0	10	2	2.9479413825972753	0.3364710763603971	1.9898963417823476	0.16908975070481327	0.8657260466022847	0.9998933113894561
POF1B	145	191	146	102	174	148	148.2187719492224	-0.22406718382196822	0.28360077075554846	-0.7900796010709872	0.42948128216181075	0.9998933113894561
TASP1	222	214	209	222	291	171	219.87980148301023	0.07464602286362314	0.29139861651233206	0.2561646440090909	0.7978237079497597	0.9998933113894561
unown2532	14	67	66	18	69	93	52.15035320669864	0.20308629905792364	0.6797125046452658	0.29878264364712853	0.7651058947334871	0.9998933113894561
ELF2	1060	940	966	935	1173	819	976.663542693538	-0.023681225662026614	0.23187670964060977	-0.1021285220871497	0.9186546620228414	0.9998933113894561
unown2533	21	37	23	15	68	21	28.885330201357235	0.21978721190268435	0.6398674028720732	0.34348868361813667	0.7312308527328115	0.9998933113894561
unown2534	0	1	0	0	0	0	0.16425376228847266	-0.9693468484007676	4.080472856796901	-0.2375574798362187	0.8122243326219146	0.9998933113894561
unown2535	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2536	50	44	55	35	40	82	50.6357466254571	0.06628268020540944	0.4926003317121592	0.13455671045739437	0.8929623702941707	0.9998933113894561
GPX8	11	6	7	25	21	13	14.151667163759535	1.3376780369441021	0.7920626198868663	1.688853890283534	0.09124743345055379	0.9998933113894561
unown2537	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
DHX29	1354	976	1009	1022	1298	920	1090.1839057406592	-0.050675895759950094	0.25165804756189747	-0.20136807167863735	0.8404107789492752	0.9998933113894561
unown2538	8	4	13	4	3	8	6.6859843282272005	-0.7229540112763845	1.0890655376521194	-0.6638296652329825	0.5067993367073778	0.9998933113894561
ZNF711	1141	916	1258	868	1227	1207	1090.1176712114216	-0.027320232832912832	0.22063507845976596	-0.12382542714256033	0.9014534987986197	0.9998933113894561
PHPT1	2820	2973	2980	1924	3503	2964	2800.7553681505356	-0.11196697211829809	0.17476544360583712	-0.640669973469277	0.5217371266010458	0.9998933113894561
WDFY3	3413	3279	3177	2873	3978	3141	3275.6147393127953	8.248673866106422e-4	0.181881870018008	0.004535182019675587	0.9963814606903523	0.9998933113894561
ISM1	22	35	26	23	36	37	29.318434529821428	0.1798497373638381	0.5214708634933496	0.3448893312255628	0.7301775715315	0.9998933113894561
AJM1	52	150	87	38	120	105	88.49827373354366	-0.22493261854815752	0.48868510251030883	-0.46028130874608064	0.6453143156115884	0.9998933113894561
unown2539	18	4	0	2	2	5	5.1714004257374775	-1.3025615276011968	1.5573967869456977	-0.8363710125251553	0.402946214836212	0.9998933113894561
VPS13D	462	475	566	376	760	507	510.4735547326943	0.06912948467158696	0.22442089600261592	0.30803497313717687	0.7580557206240526	0.9998933113894561
RABL6	989	1305	1359	837	1551	1380	1208.962448062041	-0.0033700089529555004	0.22021229015922938	-0.0153034553635437	0.9877900858253461	0.9998933113894561
unown2540	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2541	4	3	1	3	9	11	4.9208734434572055	1.4435790581356327	1.2464035754147158	1.1581955368310868	0.24678424928657303	0.9998933113894561
unown2542	2	6	0	1	5	1	2.3493691671973664	-0.3376931582321284	1.8947911051927415	-0.1782218405536465	0.8585487580183148	0.9998933113894561
TTC25	145	136	33	92	129	44	95.6729636694935	-0.2613595929739463	0.5834185823143426	-0.4479795482981843	0.6541679567029328	0.9998933113894561
APOOL	132	153	127	95	246	153	145.39022423315504	0.1794867073848144	0.3110526595473961	0.5770299718574354	0.5639192087706767	0.9998933113894561
SFXN5	281	437	100	186	619	148	279.9126789194404	0.09368078373771928	0.537909666560377	0.17415709283819722	0.8617420051052028	0.9998933113894561
CNP	928	882	970	876	1898	1360	1115.3159798188385	0.5052392808052923	0.2058651163195809	2.4542248334145595	0.014118867443627938	0.9998933113894561
BTBD3	1170	1072	996	1049	1773	982	1150.8273420177534	0.19151379210338385	0.2311600812840603	0.8284898977347337	0.4073931137773768	0.9998933113894561
MTREX	1069	758	1075	1167	1193	866	1025.8525303820288	0.17416582302866923	0.2913395051412485	0.5978105267400292	0.5499663659140908	0.9998933113894561
unown2543	143	71	212	95	229	223	156.91598794820027	0.28645090763560793	0.4364863672125378	0.6562654166381483	0.5116533650172568	0.9998933113894561
unown2544	3018	1822	3279	2057	2960	2792	2623.8773289833625	-0.08045630389347169	0.2653475066576221	-0.30321107933862923	0.7617290061314645	0.9998933113894561
unown2545	9	11	20	11	6	12	11.688917599464729	-0.4087041604124741	0.8550920063177381	-0.47796512818833015	0.6326750251383253	0.9998933113894561
KIF6	19	92	25	24	161	12	50.54337328563715	0.33068592478937614	0.8480123907172672	0.38995411907799465	0.6965704741256373	0.9998933113894561
AMBP	2	0	0	1	3	2	1.263620435482889	1.4814751912051045	2.521081074262837	0.5876348866084313	0.5567773893067073	0.9998933113894561
SEMA3E	364	49	189	85	63	124	146.74638637121063	-1.1182429918128323	0.6113059958403388	-1.8292688104189565	0.06735934863670805	0.9998933113894561
ARL4A	685	865	658	509	1009	558	696.2694843560482	-0.14704594410475944	0.24440396541331055	-0.6016512205769273	0.5474063263058031	0.9998933113894561
ETV1	412	428	425	320	604	441	428.0493668705359	0.05841581032428568	0.20744987857999217	0.28158999525160333	0.778257912536907	0.9998933113894561
unown2546	51	42	32	42	37	28	39.044520128007896	-0.1941854516984431	0.5156740969284921	-0.37656623215140966	0.7064959863280476	0.9998933113894561
unown2547	165	143	132	134	184	148	149.48443715093848	0.0638982405093266	0.2821194485522106	0.22649356801610662	0.8208175612474591	0.9998933113894561
DHRS3	110	88	123	68	155	135	109.8071179354792	0.09013375069002408	0.33910295018390235	0.2658005500723091	0.7903928195542336	0.9998933113894561
unown2548	1	0	1	0	2	0	0.5950164064949175	-0.24471585186034092	3.762895481103429	-0.06503392217223652	0.9481469914250645	0.9998933113894561
EXD3	264	210	227	231	332	235	246.86092224160913	0.16387416476329172	0.2572247061226279	0.6370856331551887	0.5240690661624066	0.9998933113894561
DAAM2	302	212	328	218	372	250	275.1770224628108	-0.04591363662879024	0.27584020791419506	-0.16645012333761178	0.86780273134351	0.9998933113894561
unown2549	6	4	2	15	3	15	7.998244783100684	1.574450531499142	1.1339986738721293	1.3884059724012328	0.16501345876757478	0.9998933113894561
unown2550	217	205	236	151	361	239	227.07556489409967	0.11519403897944974	0.26956783765405595	0.4273285714717997	0.6691400252121769	0.9998933113894561
unown2551	195	144	167	110	204	141	156.8605960369319	-0.20406313519667674	0.2858152832048466	-0.7139685915620638	0.47524660129917023	0.9998933113894561
unown2552	34	36	16	22	18	25	25.33548914237892	-0.37748291687106794	0.6245239180931947	-0.6044330824407881	0.5455557465663954	0.9998933113894561
ZNF385C	114	211	118	69	103	140	124.06988954359402	-0.5308978553397523	0.3916003989956628	-1.3557132645966286	0.17519041731241672	0.9998933113894561
LRRC38	214	99	78	198	191	96	147.66621863408983	0.340899190015521	0.49195975042786294	0.6929412207381541	0.4883464397760168	0.9998933113894561
unown2553	0	0	1	0	1	0	0.29638507596021463	-0.007566168971910246	4.080472856796901	-0.0018542382800824594	0.9985205327520565	0.9998933113894561
unown2554	3199	3277	3089	2311	3464	3188	3045.6653250736204	-0.12060164264196596	0.1709533283938643	-0.7054653090117577	0.4805207134296519	0.9998933113894561
unown2555	52	92	113	32	106	83	76.61622805102353	-0.3131353504958033	0.4608108970934349	-0.6795311319044424	0.4968013888559724	0.9998933113894561
unown2556	147	107	118	132	93	128	122.67253412529017	-0.027343490707285617	0.3908386115233706	-0.06996107830981428	0.9442246387051704	0.9998933113894561
unown2557	279	123	168	199	182	171	188.55785728468314	-0.020052718524526964	0.39545161116343813	-0.05070840011381134	0.9595578829397364	0.9998933113894561
unown2558	28	24	33	14	37	53	30.47793092169313	0.2223126090206815	0.5871605917584561	0.37862317761294106	0.7049677081737304	0.9998933113894561
RPS6KA6	695	933	948	688	1258	980	895.8944347647711	0.1367335610701179	0.21565109343395292	0.6340499317338033	0.5260482364774626	0.9998933113894561
KAZN	241	401	226	155	390	288	274.1970446362737	-0.13695510845127848	0.3260437371964817	-0.42005133921264703	0.6744479495048148	0.9998933113894561
NDOR1	1198	2382	1685	773	2400	2129	1693.3086009649874	-0.08319446352189915	0.3417789536764084	-0.24341599336940598	0.8076831554252389	0.9998933113894561
unown2559	857	824	968	803	888	1042	894.5316173539534	0.049774695563918635	0.2370577886791109	0.20996861500001282	0.8336921685984796	0.9998933113894561
unown2560	0	0	0	1	2	0	0.47428484715244257	2.3744084752751635	3.9997506740407354	0.5936391212296303	0.5527535092533298	0.9998933113894561
DHX58	59	43	42	19	65	61	46.30835382082827	-0.08508480513308844	0.5007833680330367	-0.1699034164558664	0.8650860942454924	0.9998933113894561
unown2561	5513	5924	6336	3863	7792	6715	5871.929726540733	-0.010625315462857395	0.19599692860010004	-0.054211642696384434	0.9567665447960517	0.9998933113894561
PCLO	3331	2576	3897	3466	4426	3625	3528.411850829772	0.2244137833290597	0.234968282788435	0.9550811737902576	0.3395366486450799	0.9998933113894561
TMEM51	203	269	197	123	259	265	213.68175637960834	-0.10615935383587814	0.3021710298865698	-0.35132207702283264	0.7253467341781907	0.9998933113894561
unown2562	391	455	310	327	623	318	394.0381046247349	0.0791045562508867	0.28074820740936507	0.28176335293761157	0.7781249729513516	0.9998933113894561
LRFN2	207	170	214	184	264	113	189.9874047140182	-0.0955476093959794	0.35085799767436104	-0.27232558479302277	0.7853716855320232	0.9998933113894561
DGKB	3029	2598	3433	2646	3077	2947	2944.234174405915	-0.061458952093241606	0.22281918281690452	-0.27582433126390105	0.7826829947218501	0.9998933113894561
SUPT7L	77	79	89	56	82	68	74.24299926550327	-0.2757094767236179	0.34206917360366906	-0.8060050364054805	0.42023994512292356	0.9998933113894561
unown2563	1095	1196	1151	745	1851	1203	1165.5267227109548	0.060748601209159335	0.22773603560066805	0.26675006021304926	0.7896616074648174	0.9998933113894561
HSD17B10	382	264	594	229	261	772	413.27182107588834	0.011788203628054753	0.4744603604187873	0.024845497351242946	0.9801782006075797	0.9998933113894561
unown2564	11	3	6	8	13	10	8.348033575891565	0.5916410939252911	0.9532274767336204	0.6206714644364215	0.534815808331773	0.9998933113894561
unown2565	1	10	21	2	12	43	14.224706287072001	0.7617147291798487	1.1801944589604907	0.645414595363177	0.5186585475262456	0.9998933113894561
unown2566	112	297	287	100	245	291	215.3871844475019	-0.19672378225253853	0.43485437242521835	-0.4523900292306915	0.650988028662979	0.9998933113894561
TMEM203	652	1273	681	382	1369	809	822.1839089252946	-0.1402934442397957	0.3622061804035616	-0.38733034340685196	0.6985116645159146	0.9998933113894561
unown2567	90	81	92	64	137	88	89.3756550402535	0.07235113065342794	0.332181368030915	0.21780610719471313	0.827580185946746	0.9998933113894561
ERRFI1	170	175	97	145	180	133	149.17887678535496	0.04605030492835532	0.34983034106515987	0.131636109058299	0.8952721231379189	0.9998933113894561
unown2568	50	40	32	21	56	27	36.408130505245055	-0.3172654801558496	0.5087125539229467	-0.6236635555958876	0.5328485620451182	0.9998933113894561
PLPP1	2291	2119	2003	2195	2468	1846	2151.670588251635	0.03105086263223314	0.2381314457747857	0.13039379377723884	0.8962548765194372	0.9998933113894561
PARK7	3592	4254	1340	2980	6616	1316	3234.942633161189	0.16829728378596054	0.488462707669686	0.34454479562801854	0.7304366137702154	0.9998933113894561
unown2569	8	5	0	8	5	4	5.1644343758344435	0.45670076492111805	1.405771218778712	0.32487559769354557	0.7452752261963462	0.9998933113894561
unown2570	0	0	3	0	0	0	0.4966299846523207	-2.447741012227497	3.994715965303826	-0.6127446941127713	0.5400451650756828	0.9998933113894561
KAT2A	421	796	283	223	586	503	453.5305773850043	-0.2728311848982383	0.39289561596655476	-0.6944113749578287	0.48742426221897894	0.9998933113894561
unown2571	3	2	3	1	7	4	3.102829193478996	0.4446844140870441	1.440415138474211	0.308719619927131	0.7575348178442125	0.9998933113894561
unown2572	495	338	556	429	513	474	465.47428005744996	0.02494546915618006	0.2774414498843469	0.0899125533209934	0.9283567054515031	0.9998933113894561
SLC38A9	157	149	171	193	136	139	160.39379268199045	0.03207464092217052	0.37329507200044765	0.08592302263805952	0.9315276097701811	0.9998933113894561
unown2573	6	0	1	5	3	0	2.6278128265318035	0.29298950643056415	2.1000080351432846	0.13951827875295408	0.8890406128425818	0.9998933113894561
unown2574	3891	2908	4231	3454	4076	3928	3732.773483230754	0.05458135957768861	0.2360804757487149	0.2311981090540721	0.817160898970671	0.9998933113894561
unown2575	38	60	36	15	85	57	45.704426769977445	0.09462562923457157	0.5656458629017604	0.16728775978161065	0.8671436347064377	0.9998933113894561
MRPL33	1991	2354	2522	1378	3333	2442	2261.5617155334835	-0.018449967481205195	0.2289167161399159	-0.08059685545169368	0.9357625670571318	0.9998933113894561
RBKS	605	628	486	355	650	527	530.7267505580094	-0.2143310192186693	0.2202196227093722	-0.9732603143250581	0.3304239410478594	0.9998933113894561
unown2576	1074	1034	791	772	1321	898	962.9480560765671	0.0030289295439233067	0.2207807054006432	0.013719176856631614	0.9890540239678776	0.9998933113894561
unown2577	277	111	162	238	219	184	200.4895157713493	0.24886654450914897	0.4115309750132514	0.6047334456443658	0.54535612156683	0.9998933113894561
MEOX2	16	49	51	21	44	49	37.30885223917578	-0.07751719815893153	0.5897729624775453	-0.13143565929725523	0.8954306812950984	0.9998933113894561
BABAM2	1389	923	927	1249	1351	952	1134.1382930820705	0.14664568947508644	0.29444546899527274	0.4980402312709414	0.6184556861123495	0.9998933113894561
ENTPD8	163	174	184	122	285	149	173.67423532312355	0.01851630786139932	0.29758941183360416	0.06222099014649296	0.9503868471545149	0.9998933113894561
UTS2	1	0	3	0	2	0	0.926103062929798	-1.2314917395958587	3.232155393459268	-0.38101254107025906	0.7031939427672533	0.9998933113894561
ISPD	162	135	180	173	210	165	170.05123095254547	0.1961575259720682	0.29446141619147137	0.6661569740074815	0.5053107710183642	0.9998933113894561
unown2578	336	216	584	277	251	549	368.9053475350963	-0.06456959944117235	0.4393080807907255	-0.1469802224556201	0.8831476309610632	0.9998933113894561
DDX4	2	10	22	1	5	12	8.424368149655924	-0.9901711702440461	1.2072589146596238	-0.8201812868975304	0.4121127681391	0.9998933113894561
unown2579	1	3	0	2	10	0	2.394171050418878	1.4048451133457962	2.1410139704695936	0.6561587793085106	0.5117219679388723	0.9998933113894561
SH3BGRL	656	981	734	348	786	754	691.2774266104359	-0.3942317615091693	0.27570976346752724	-1.42987958261261	0.15275158293531274	0.9998933113894561
unown2580	60	172	255	44	203	198	148.4164578670845	-0.24332679016200612	0.5593573731838969	-0.4350113216117541	0.6635542096002749	0.9998933113894561
SOSTDC1	5605	9215	4687	7412	9523	6275	7064.9125855261045	0.24761270696073506	0.29866962013110915	0.8290522044124834	0.4070748675743158	0.9998933113894561
unown2581	624	568	316	569	933	332	546.9578841518314	0.24488054902452472	0.38080248732083377	0.6430644682691053	0.5201822689303384	0.9998933113894561
RAB5C	4443	4291	3555	3565	5687	3761	4148.070426587683	0.04896562289848278	0.20277588170605468	0.24147656262919714	0.8091857794026671	0.9998933113894561
HMGN5	6254	4243	5353	5801	6535	4884	5509.347098996665	0.12794323049791181	0.25980636576861504	0.4924561032960168	0.6223969465354929	0.9998933113894561
FOSL2	94	121	51	131	118	72	99.00466736058372	0.31151868073553846	0.4710984215759787	0.6612602939602437	0.5084454003986092	0.9998933113894561
unown2582	3024	1754	1713	2953	3040	1569	2357.9697858041122	0.244813094534581	0.3622371487324948	0.6758365214368744	0.4991444442056856	0.9998933113894561
MAB21L2	15	3	26	7	32	28	17.509682401888238	0.48867479463555896	0.8838378157830852	0.5529009801448588	0.5803312162511313	0.9998933113894561
DCLK2	1893	1812	1878	1358	1964	1808	1763.7445622180853	-0.14528410801449554	0.17721049147326529	-0.8198392025588039	0.4123077794489578	0.9998933113894561
unown2583	58	69	53	38	117	55	62.106591207212276	0.12136340458294773	0.43083192787129526	0.2816954750373173	0.7781770244414624	0.9998933113894561
unown2584	0	11	0	0	18	0	4.161942844543138	0.3959669706882651	2.569270225149015	0.15411651402502802	0.8775178675334805	0.9998933113894561
BRWD3	182	159	218	128	223	212	183.3621361338056	-0.032263314768410246	0.27958574363755073	-0.1153968523167467	0.9081305737839843	0.9998933113894561
unown2585	1118	794	954	868	1069	919	948.721670686004	-0.010437875972107958	0.2375199019990076	-0.04394526894066994	0.9649480307374407	0.9998933113894561
unown2586	17	18	0	17	14	28	15.775803525444738	0.7756321580834518	1.06706735630201	0.7268820974633264	0.46729818501264925	0.9998933113894561
unown2587	5	17	10	0	2	5	6.355665338033166	-2.2708685384007388	1.300495459367731	-1.7461564529450795	0.08078376944902002	0.9998933113894561
unown2588	53	170	284	62	145	217	151.01987215472923	-0.3178409387949221	0.5639491761529225	-0.5635985514920501	0.5730273728465263	0.9998933113894561
unown2589	0	9	22	0	5	10	7.389019195112886	-1.1596456642091295	1.5999117872008521	-0.7248185015487658	0.46856338383972207	0.9998933113894561
unown2590	0	1	0	1	0	1	0.5383124514572739	1.0445559765238885	3.9072167994447065	0.26734016312387393	0.7892072660025541	0.9998933113894561
unown2591	82	75	37	42	107	94	70.30919460828459	0.24757119641590394	0.4552318356500447	0.5438354197315454	0.5865547325932994	0.9998933113894561
unown2592	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2593	14	21	7	8	11	17	12.842031240705102	-0.24278220742530032	0.8123530126142624	-0.2988629372395557	0.7650446271467013	0.9998933113894561
CAMTA1	4327	3138	3735	3511	4208	3679	3750.7851265676177	0.02379550900664739	0.22732728830720217	0.10467511042709034	0.9166336124445229	0.9998933113894561
PAM16	1688	1802	2591	1030	2418	2831	2000.57731953482	-0.022310149867001212	0.3107444357701987	-0.07179581449850958	0.9427644037725783	0.9998933113894561
unown2594	8590	8237	8867	7675	11618	9534	8953.312502519006	0.1383211163093016	0.16361476659941343	0.8454072892330092	0.39788347609671115	0.9998933113894561
NAA10	222	422	344	115	495	457	326.51310378508083	-0.002210833253655023	0.4190148534707917	-0.005276264636783655	0.9957901694404994	0.9998933113894561
unown2595	7	6	22	5	24	13	12.104156965743872	0.13453981932385561	0.9073254398127969	0.1482817668505078	0.8821204042283582	0.9998933113894561
GRIN1	15179	18884	15363	13451	22998	17426	16874.243134826687	0.0839009836697498	0.18101628730678704	0.4634996381709791	0.6430062741427787	0.9998933113894561
unown2596	15	19	9	14	7	6	11.98861036186425	-0.5819810549013702	0.8718098191219383	-0.6675550586107469	0.5044176531467939	0.9998933113894561
unown2597	13	3	16	11	22	16	13.123169833346921	0.5552315716686429	0.8446246252698836	0.6573708071691958	0.5109425177621713	0.9998933113894561
IL6ST	172	214	220	220	224	183	206.05718720172888	0.068284777547583	0.30573996326660324	0.22334266288911378	0.8232688255388146	0.9998933113894561
unown2598	0	0	0	0	1	0	0.13084174774277438	0.9542065032417211	4.080472856796901	0.2338470409507285	0.8151037284649149	0.9998933113894561
unown2599	0	14	3	41	17	10	15.351721161679823	2.1560973097764484	1.1743655932642911	1.8359677106882153	0.06636243228566532	0.9998933113894561
unown2600	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
