id	Mal4_E2_MSt	Mal5_E2_MSt	Mal6_E2_MSt	Mal4_E2_AreaX	Mal5_E2_AreaX	Mal6_E2_AreaX	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LMX1A	0	0	1	0	0	0	0.15688574264021296	-1.150791658652856	4.080472856796901	-0.2820240935400332	0.7779250358823964	NA
RXRG	19	11	38	152	52	103	58.95799927824926	2.0459491088648774	0.5577829830188535	3.6680020207710826	2.444532525694212e-4	0.016984925725318126
unown12	3	3	0	3	0	2	1.8975788318309266	-0.5490423114677442	2.2499687647472406	-0.24402219269449418	0.8072136320964132	NA
unown13	1534	803	795	1547	1013	978	1100.6246545222448	0.01736729984523624	0.31027168469986666	0.055974491716948176	0.9553621279545605	0.999646313058517
METTL18	214	230	318	217	303	306	261.59189977750736	-0.07239549770731768	0.26981780235520064	-0.2683125319211254	0.7884587606999733	0.999646313058517
SLC4A5	19	40	22	24	27	39	28.873576739743637	-0.12416758567781941	0.6166997605882145	-0.20134203645447682	0.8404311351814622	0.999646313058517
PLPP5	23	10	11	21	20	25	17.783744197338844	0.4131373256809042	0.6805495945597396	0.6070642448155017	0.543808277559791	0.999646313058517
C1orf112	137	51	147	94	113	138	109.29557914988351	-0.09365587141358289	0.3770070840619208	-0.248419394151757	0.80380992943502	0.999646313058517
SCYL3	598	431	664	555	572	746	581.6811752562121	-0.032488689661320104	0.18693949732673643	-0.17379253783129497	0.8620285090985469	0.999646313058517
TIA1	156	109	160	141	147	175	145.23932102877814	-0.05207440951374228	0.2622418893537895	-0.19857395644175252	0.8425960276332157	0.999646313058517
DUSP26	674	733	644	904	592	1424	809.6289663216893	0.2634323445817272	0.29579183762782335	0.8906004529887938	0.37314355611179806	0.999646313058517
RNF122	0	0	0	0	2	2	0.6055301625897465	2.6391402193515807	3.9743247134870034	0.6640474570171809	0.5066599376233072	NA
unown14	300	368	176	221	287	166	261.598980351877	-0.5494703016249032	0.4045856734870413	-1.3581061753599204	0.1744299959906236	0.999646313058517
MAK16	600	414	330	493	240	400	413.41121362326425	-0.4449134570150253	0.33411348845520406	-1.3316237517740224	0.18298385599199002	0.999646313058517
KIFAP3	3626	2559	2400	3269	2507	2177	2761.9316204356387	-0.28398323841678513	0.26238192998247745	-1.082327729031303	0.27910692891589306	0.999646313058517
unown15	289	131	266	239	190	239	220.1303350652868	-0.1832837677974049	0.2859055965341505	-0.6410639386540035	0.5214811423411996	0.999646313058517
METTL11B	3	6	8	5	7	26	8.59302213014394	0.8903632448516924	1.056130014770031	0.8430432166493879	0.39920427428825245	NA
unown16	208	132	213	183	208	169	182.99874634376857	-0.133544042756985	0.27538076271509443	-0.4849432525363002	0.6277165999764703	0.999646313058517
PRRX1	4	5	4	3	6	2	4.103966818946808	-0.42462258166667277	1.3113116141121792	-0.3238151611691189	0.7460779771818915	NA
unown17	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ATP6V1B2	8675	4559	8689	8420	5621	8737	7258.206981145849	-0.10005905995221316	0.22472298411419916	-0.4452551230868552	0.6561353950236357	0.999646313058517
LZTS1	554	609	573	200	201	270	413.810759517298	-1.591915910995398	0.24399814003706422	-6.524295270257307	6.83220002140427e-11	4.2381536164627576e-8
FMO4	0	1	2	2	0	2	1.1306270080190906	0.1969017520726101	2.6815959267108136	0.07342707755158527	0.9414662709782085	NA
GFRA2	39	38	33	29	35	40	35.695329282385984	-0.29197863535026763	0.486533968665363	-0.6001197329576178	0.5484264424320197	0.999646313058517
unown18	455	318	345	390	259	420	360.6649849835637	-0.2584567521615186	0.25537276685449456	-1.0120764063647445	0.31150152232333717	0.999646313058517
RHOBTB2	1073	858	961	707	597	765	828.7826600972389	-0.6752293729421561	0.1881048356933995	-3.5896438837050564	3.311300194675951e-4	0.021619961522323934
unown19	7860	7193	7207	6353	5447	7476	6918.85918178881	-0.4159586989067103	0.1851062980873923	-2.247134231544775	0.02463144980696687	0.4303723318627923
MYOC	28	46	60	38	27	53	41.80447358605422	-0.4032932955075289	0.5160557139008197	-0.7814917743262068	0.4345133127798047	0.999646313058517
CHMP7	721	494	834	624	329	807	621.6188251137282	-0.40636467564152084	0.28793125666066993	-1.4113253293664674	0.15814870915410387	0.9884437777821579
unown20	913	787	854	868	1058	924	894.7033870016023	-0.027209446336843048	0.20842724658264317	-0.13054649419865685	0.8961340717956225	0.999646313058517
LOXL2	4	1	4	9	10	3	5.0181055479022225	1.2099051622616164	1.276532255661236	0.9478061810783566	0.34322813326806184	NA
VAMP4	3402	1998	2905	2741	2157	2593	2598.2930918791044	-0.31151911569614343	0.19318438274271008	-1.612548132894551	0.10684271470956293	0.8797258505838726
unown21	1270	968	1248	1159	807	1221	1100.691500194967	-0.31607613664312717	0.1991977700595283	-1.5867453563795966	0.11257032928060652	0.8951846323732383
unown22	54	37	72	23	31	74	47.1109171421087	-0.5518373787436641	0.520500943266617	-1.0602043778833186	0.28905162987530525	0.999646313058517
unown23	122	91	115	85	83	137	103.88166667185472	-0.3041290569223361	0.3190942086805564	-0.9531011489675708	0.3405388240497751	0.999646313058517
unown24	12	5	12	14	11	24	12.317940873938928	0.5861239703152915	0.8014925882042452	0.7312905682989659	0.46460169021182923	NA
ITPA	3764	2531	2349	4003	2267	2624	2912.240045288618	-0.13637871347341163	0.2848427297038892	-0.4787860080374365	0.632090871641481	0.999646313058517
unown25	11	8	3	29	25	35	17.652466865031723	1.796202941524587	0.753325875701589	2.3843637919004754	0.01710868012570985	0.3546033766268871
unown26	78	269	258	87	232	247	197.40129289829324	-0.3568517552998166	0.5132812329005638	-0.6952363196356105	0.4869072146550419	0.999646313058517
unown27	7	1	2	5	1	2	2.923551464408558	-0.428480976235973	1.6167673278437005	-0.2650232775345866	0.7909915299054248	NA
unown28	10	16	17	8	10	22	13.720066543321913	-0.3541303725881884	0.7931745122819955	-0.44647220391555553	0.6552561866723093	0.999646313058517
EEF1AKNMT	284	203	234	257	206	212	231.57715527806698	-0.26930964787897926	0.26107971998361895	-1.0315226624874452	0.3022957863821421	0.999646313058517
unown29	3193	1751	1120	4125	1873	745	2154.1535387667445	0.014526120941962435	0.816410023492693	0.017792678340496203	0.9858042456746421	0.999646313058517
unown30	608	360	552	405	320	723	481.460595985979	-0.26602853243793706	0.27973844752168125	-0.9509902367543468	0.34160933206023164	0.999646313058517
unown31	20	30	19	19	12	22	20.787235681207598	-0.6321562292157918	0.662791388604819	-0.9537785796319497	0.3401957343030108	0.999646313058517
unown32	36	41	60	39	32	71	45.509018398565075	-0.1627111708330696	0.4820278014021971	-0.33755557326724756	0.735698126277727	0.999646313058517
unown33	1704	1028	1321	1281	1661	1620	1411.1962608582733	3.213875165263791e-4	0.2067101763034116	0.0015547735591625773	0.9987594706813926	0.9997775195742333
unown34	213	144	161	156	151	195	168.05909138937562	-0.23405427321628403	0.2688210838206029	-0.8706693310279174	0.38393472876315227	0.999646313058517
PPIH	1521	1213	1255	1566	1664	1366	1422.4973847426477	0.02539855270711983	0.2189642519624504	0.11599406058060728	0.9076572489920202	0.999646313058517
PIGC	571	956	305	515	763	342	602.6706812437812	-0.430732773189886	0.46632616217759815	-0.923672759809353	0.3556567188029573	0.999646313058517
SUCO	308	286	368	573	460	473	403.63366833506433	0.46941043084077266	0.23340159495763604	2.0111706217173615	0.044307437739845676	0.591661396252636
FASLG	13	3	5	23	2	8	8.725165911668736	0.5357816923611913	1.1517017723076621	0.4652087070141837	0.6417820040311806	NA
unown35	3	0	0	0	0	1	0.62695745508526	-1.5670168510016151	4.001723079226998	-0.3915855295275233	0.6953644815130744	NA
YBX1	10793	6057	8061	13157	7300	10636	9136.064367869885	0.15502741016329963	0.2513657972766622	0.6167402719180244	0.5374060536635277	0.999646313058517
TADA1	501	324	458	478	374	549	438.252349928018	-0.05133555365492389	0.21291222477261318	-0.24111134863087094	0.8094688172809393	0.999646313058517
unown36	0	1	1	0	2	6	1.5303606890628634	1.6775328940674146	2.5033067492521206	0.6701267811340295	0.502776973911542	NA
PRDX6	5811	3788	7337	8636	6298	12579	7092.036956935795	0.5225622223437749	0.23694373154366372	2.205427503565241	0.027424109826460846	0.4605194535413208
FAM78B	36	38	58	28	44	57	42.79752483861871	-0.2297414710505114	0.47846646984964936	-0.48016211276561155	0.631112124794835	0.999646313058517
CLDN19	26	19	26	7	9	43	20.959607301382363	-0.5223884444990039	0.7803242676460219	-0.6694504658619367	0.5032081685488815	0.999646313058517
PLPP6	1604	1132	1348	1513	835	1576	1317.3170727977392	-0.25041786727919274	0.24840204505709762	-1.0081151595254851	0.3133991808074124	0.999646313058517
P3H1	524	278	382	522	384	483	419.8784652800507	0.0674413221748387	0.2509229424419348	0.26877304051400186	0.7881043407389599	0.999646313058517
C21H1orf50	669	340	493	726	463	669	546.1443680829293	0.14484334507006685	0.2613272198898638	0.5542604598599067	0.5794006063952557	0.999646313058517
CDC42	5228	4151	5234	4851	6127	5043	5058.437011864864	-0.039383591937808916	0.19180877330276974	-0.20532737507080553	0.8373163574575406	0.999646313058517
FMO5	186	58	137	195	54	147	125.19368354020479	-0.07834451425105264	0.4909616825598627	-0.15957358187825613	0.8732169908800091	0.999646313058517
WNT4	10	8	16	16	4	9	10.36331371570798	-0.38275641008742084	0.9136232613575229	-0.4189433722590377	0.6752575182002438	NA
PRKAB2	269	148	208	299	154	305	224.39853965312486	0.10196057403848269	0.3182867143769874	0.3203419100858788	0.7487091560174752	0.999646313058517
unown37	434	473	510	465	408	560	472.47767684184277	-0.19365929399525375	0.22510255799935577	-0.8603158298885613	0.38961496918736227	0.999646313058517
unown38	380	316	273	451	408	315	356.6315785559992	0.09378473069755001	0.2923511165558096	0.3207948435512357	0.7483658672994262	0.999646313058517
unown39	31	18	22	41	10	23	23.864239524120915	-0.10654149560023292	0.6895683583383793	-0.1545046177248634	0.8772118705214224	0.999646313058517
unown40	564	977	479	451	1235	632	740.6490799755501	-0.049103841342763174	0.4357146358456663	-0.1126972502253887	0.910270581364386	0.999646313058517
HMGCS2	0	0	0	0	1	0	0.16444269590591248	0.7727616929896332	4.080472856796901	0.18938042724691406	0.8497946636854631	NA
unown41	0	0	0	0	1	1	0.30276508129487323	1.6407092722014254	4.040569296242543	0.4060589367263604	0.6846992964954033	NA
unown42	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown43	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
EPHA8	30	26	44	33	18	18	28.19179704542442	-0.6877675445552649	0.5794699761554977	-1.18689073266275	0.23527072324491438	0.999646313058517
C1QA	159	136	90	178	125	91	131.3276029016855	-0.15511228692693013	0.4151782774958939	-0.3736040523663095	0.7086989185749363	0.999646313058517
C1QB	251	177	207	262	123	176	198.57075730093425	-0.35280065011162753	0.3369637510104684	-1.046998821249076	0.2951001218463861	0.999646313058517
unown44	57	60	74	66	81	90	70.28513068917599	0.1158048227587165	0.36531864008062964	0.3169967531171066	0.7512460659435234	0.999646313058517
unown45	0	6	28	5	5	46	13.679664229219291	0.4939823789012909	1.310474021937664	0.3769493867348012	0.7062112185773095	0.999646313058517
unown46	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown47	2	6	5	2	1	2	3.1647598563618113	-1.6298533103398967	1.5260923613168098	-1.0679912642597564	0.2855244523604476	NA
unown48	1	11	4	1	14	4	6.169894031254412	-0.04529262465572685	1.4077468437369012	-0.03217384209187526	0.9743334163630601	NA
unown49	1432	1220	1187	1466	1392	2101	1439.496331695023	0.15494430779599078	0.20814096555740008	0.7444200490809244	0.4566223933900572	0.999646313058517
unown50	1	1	1	0	2	0	0.8633047332945317	-0.7143205782822946	2.9927020610321526	-0.23868750170069808	0.8113479088801311	NA
SEC22B	882	597	885	975	767	1015	835.8848522671309	0.04986572978939189	0.18735449289773165	0.2661571068733929	0.79011821561713	0.999646313058517
unown51	10	6	10	4	12	24	10.429733065292197	0.40917126318537167	0.9326470927378471	0.43872035453863095	0.6608641765514718	NA
unown52	36	88	188	9	130	185	102.6799933313999	-0.16271843510050354	0.765418374144047	-0.21258757379905927	0.831648664577773	0.999646313058517
unown53	7247	4919	7951	7413	7661	6944	6910.644760641596	-0.023832295495324094	0.18104953961980239	-0.1316341126598337	0.8952737022923539	0.999646313058517
unown54	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown55	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown57	117	97	105	125	121	112	112.08822191966209	-0.015094701872686134	0.30972657370116297	-0.04873557245123606	0.9611300268298102	0.999646313058517
unown58	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown59	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown60	2	0	6	2	0	7	2.5608833763785515	0.020877397406851503	2.072874750790082	0.010071711954084068	0.9919640723911337	NA
unown61	0	2	5	0	0	1	1.352061583144147	-2.8683651193250888	2.9061783157213306	-0.986988686760311	0.3236481847449027	NA
unown62	71	59	112	95	86	126	88.83480490308862	0.16883019610366626	0.3484601683467881	0.4845035715406249	0.6280285302567638	0.999646313058517
PACS2	973	677	1575	1040	643	1923	1091.91675022406	-0.026112230347631875	0.3364941300989709	-0.07760084950055934	0.9381455666171299	0.999646313058517
unown63	3	4	23	11	9	14	10.162681081388357	0.06035013871609359	1.0116906108393073	0.05965276149595437	0.9524321955558179	NA
unown64	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown65	59	32	72	56	41	87	55.66631659244693	0.003657199584413936	0.442990336326104	0.008255709627312764	0.9934129715750462	0.999646313058517
unown66	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown67	22	69	11	33	130	51	53.92393676298544	0.7584590560485287	0.7750389798716284	0.9786076258695454	0.3277738898672197	0.999646313058517
unown68	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown69	357	299	249	336	486	338	342.75948275071465	0.16914807676995397	0.3006980996820383	0.5625179439072383	0.5737631814677714	0.999646313058517
unown70	2	0	0	0	1	1	0.6285217944257394	-0.12050132646549226	3.791608918646678	-0.031781053650570656	0.974646656000359	NA
unown71	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown72	591	378	528	558	297	801	510.7021610072933	-0.05471203084691547	0.3042953814253106	-0.17979908400398958	0.8573103027571389	0.999646313058517
unown73	0	0	3	0	0	0	0.47065722792063885	-2.480025210709489	4.0049425635655576	-0.6192411429994514	0.5357575115450397	NA
unown74	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown75	46	5	132	85	37	259	85.02058536771943	0.9250598060829336	0.8022918999584957	1.1530214952074038	0.2489015618565782	0.999646313058517
unown76	0	0	0	3	0	0	0.4883332645255236	2.320808099020041	3.990821906190557	0.5815363736026423	0.5608790109560177	NA
unown77	0	0	1	0	0	1	0.29520812802917373	-0.18901097922399795	4.080472856796901	-0.04632085198389684	0.9630545196661078	NA
unown78	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown79	4	0	0	0	0	0	0.6515134262617324	-2.9411419819936477	3.978361838332805	-0.7392846858862339	0.4597341464611019	NA
unown80	98	55	57	91	120	66	80.38578123413137	0.24812961835712893	0.4312752075222209	0.5753393982062935	0.5650617810226853	0.999646313058517
MTA1	529	414	579	463	559	680	527.2155554821715	-0.024363505508860534	0.19814643280511557	-0.12295707353370804	0.9021410903121405	0.999646313058517
EPHB2	741	556	776	595	350	564	594.2060462671757	-0.6383546960518651	0.23874329055007049	-2.6738120873725078	0.007499446051659246	0.21321729223021574
unown81	4	4	11	3	2	4	4.606385762305509	-1.2404970295756836	1.2582294758309094	-0.9859068265401145	0.3241788366828856	NA
LACTBL1	2	2	0	2	1	0	1.2450654032745825	-0.6214654393548588	2.6206475688908633	-0.2371419364939184	0.8125466794658915	NA
unown82	237	154	0	147	139	0	118.44494250934748	-0.61508737037652	2.8380716149819265	-0.21672721968308645	0.8284209338922882	0.999646313058517
unown83	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown84	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown85	70	63	104	94	129	76	88.26760047417409	0.1863601705878279	0.39289199071650815	0.47432926858083085	0.6352651231256194	0.999646313058517
unown86	2	2	0	2	4	1	1.8767158763812808	0.5894980263147528	2.030841449778732	0.29027279622394	0.7716075487987649	NA
unown87	0	0	0	0	0	3	0.41496715616688234	2.1078224545244635	4.004025156701505	0.5264258769694836	0.5985923402446003	NA
unown88	0	0	0	0	0	1	0.13832238538896077	0.7727616929896332	4.080472856796901	0.18938042724691406	0.8497946636854631	NA
CRIP2	5171	4883	5436	4438	5369	7416	5374.335747182407	-0.05998844392198484	0.19981017800577927	-0.3002271682088674	0.7640038831541075	0.999646313058517
unown89	5	11	18	8	13	26	13.035901921023237	0.2380345333544944	0.8637783520182645	0.2755736269591776	0.7828755682137987	NA
unown90	1	0	7	2	0	4	2.139923606286449	-0.5298698793913756	2.2224604070911314	-0.23841589155007542	0.8115585430753307	NA
unown91	0	1	2	1	1	0	0.8556471783052403	-0.7058463268607023	2.999506743678341	-0.23532080011099163	0.8139597522032876	NA
unown92	90	61	68	90	113	113	87.28370449141055	0.3473305314379431	0.34002103207139367	1.0214971977527987	0.30701893606954567	0.999646313058517
unown93	51	68	42	50	95	46	59.6163274316121	0.03489147798817027	0.5161028101791206	0.06760567332710454	0.9460995390728156	0.999646313058517
unown94	88	0	0	105	3	2	32.1949324946471	0.3165765298768808	3.068376110864012	0.1031739651328915	NA	NA
unown95	385	263	105	215	279	109	231.5893684299232	-0.4994725148978626	0.500020620574071	-0.9989038338547335	0.3178412788428188	0.999646313058517
unown96	34	24	33	38	29	42	32.63075249659899	0.0793546983790258	0.4893870434027628	0.1621512041415394	0.8711867846205137	0.999646313058517
unown97	177	66	83	187	114	111	120.55792400837831	0.20110761426311208	0.4291484575311876	0.4686201493535531	0.6393411721848719	0.999646313058517
unown98	0	1	4	9	5	3	3.544378642110928	1.6624518934960049	1.6371189515167779	1.0154740997627303	0.3098798866449558	NA
TMEM121	175	321	152	122	162	109	182.83042088605882	-0.9753297356415087	0.43235518570421805	-2.2558529835900925	0.024079839850399545	0.42625253293765847
unown99	20	1	23	9	12	7	11.487163296480865	-0.7013115791574681	1.0306537745831421	-0.6804531225251859	0.4962175943587685	NA
unown100	1	0	1	0	1	1	0.6225291805005193	-0.1029742303561984	3.3350414586724337	-0.03087644685448346	0.9753680736527651	NA
unown101	2	5	2	6	4	4	3.9005312640271357	0.37984098135287175	1.3541434862317356	0.28050275706740674	0.7790918105038086	NA
unown102	57	42	92	53	49	93	62.28196976994647	-0.14835245534506522	0.4268231957791199	-0.3475735546055873	0.7281604697504828	0.999646313058517
unown103	92	108	142	91	173	115	119.61378682691354	-0.03047716023931991	0.37952687359294235	-0.08030303612177903	0.9359962435386747	0.999646313058517
unown104	2	7	10	4	8	2	5.640498192865007	-0.602697613995525	1.2456871455082712	-0.48382743305070347	0.628508344213086	NA
unown105	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown106	8	15	13	16	10	20	13.577688885309943	0.11075470372405394	0.7813659281666904	0.14174498750401926	0.8872814387811748	0.999646313058517
unown107	33	7	82	58	32	130	52.42738950947707	0.7206195152876255	0.7148182860132426	1.008115669937234	0.31339893580255085	0.999646313058517
unown108	65	39	64	75	16	44	49.92493485927911	-0.47285410486648793	0.5742428977606381	-0.823439186989454	0.4102582863180868	0.999646313058517
DPYSL5	175	236	203	243	126	315	214.85648084053537	-0.09250563512812747	0.36339939001864713	-0.254556385258051	0.7990657491097269	0.999646313058517
unown109	312	270	244	239	262	267	265.9750305008351	-0.3046022092205197	0.25609313553923674	-1.1894196561697796	0.2342745697331954	0.999646313058517
unown110	1	0	0	0	0	0	0.1628783565654331	-1.150791658652856	4.080472856796901	-0.2820240935400332	0.7779250358823964	NA
unown111	20	66	20	12	31	72	37.57279635358948	-0.2603928212953945	0.7739483645421747	-0.33644727894661103	0.7365336018294582	0.999646313058517
unown112	3	25	11	12	16	9	13.4100769567625	-0.3653845592674564	0.9704776561310668	-0.3764997132691428	0.7065454286095336	0.999646313058517
CASP9	284	232	278	297	247	319	272.758885942706	-0.06853907377021642	0.22371552531748815	-0.3063670868302435	0.7593251651787238	0.999646313058517
unown113	29	21	35	20	9	34	24.16073388383799	-0.636445122155761	0.6406527611481244	-0.9934322627677077	0.32049934550978354	0.999646313058517
unown114	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown115	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown116	40	25	54	54	27	59	41.74431771098308	0.06860446048654183	0.499423691129803	0.13736725290573198	0.8907405140313949	0.999646313058517
unown117	7	6	44	9	25	112	30.39922698057775	1.1695069764006605	0.9393389138903303	1.2450319678092276	0.21311999961902175	0.999646313058517
unown118	463	539	467	283	175	352	387.9105525508006	-1.0953148454842805	0.2975721395419962	-3.680838021899894	2.3246865472878166e-4	0.01623906038113473
unown119	80	62	57	68	62	43	62.49357792404164	-0.375553053404386	0.4307883946133627	-0.871780804915715	0.38332796816242	0.999646313058517
unown120	0	0	0	0	0	1	0.13832238538896077	0.7727616929896332	4.080472856796901	0.18938042724691406	0.8497946636854631	NA
UHMK1	204	79	264	164	121	253	173.19146643833682	-0.1694568436148301	0.385181676736161	-0.4399400434899281	0.6599805325814063	0.999646313058517
SRCIN1	491	463	455	591	252	874	509.2766404589734	0.04548145226100464	0.3563419176211268	0.12763430293194372	0.8984383833220163	0.999646313058517
C2CD2L	51	40	81	58	74	87	63.24466783648066	0.18185680820454475	0.39864201503587376	0.4561907710309448	0.6482528013524729	0.999646313058517
unown121	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown122	15	12	6	18	4	19	12.17624840481455	0.07092374257078023	0.9132820126597931	0.07765809639043011	0.9381000276310846	NA
unown123	4	0	4	0	12	1	3.3906911330824947	0.6979634553066291	2.0103291536808605	0.34718864521696663	0.728449600723706	NA
unown124	24	23	61	21	40	74	38.64807863769404	0.13521026841101455	0.6051743619462462	0.22342365591327615	0.8232057948546121	0.999646313058517
unown125	27	12	3	22	1	3	11.604756221105362	-0.8430653453414195	1.2297562347173714	-0.6855548453756585	0.49299386413312374	NA
unown126	24	21	29	37	35	32	29.17111480025665	0.3204740429704194	0.5203063400625774	0.6159333805770576	0.5379384893439774	0.999646313058517
unown127	6	129	28	117	65	86	74.69009488088975	0.33960051692572174	0.8223367247269571	0.41297014557933104	0.6796284869615382	0.999646313058517
unown128	19	28	61	21	41	52	36.02831328360095	-0.10557084443642849	0.6014682444332552	-0.17552189232517937	0.8606695702060405	0.999646313058517
unown129	12	21	33	18	18	25	20.987557621914085	-0.31247142861571575	0.6592734991083983	-0.4739632778176314	0.6355260941529479	0.999646313058517
JAK3	27	11	5	110	1	77	36.26417140897385	1.929368861989335	1.038436773813202	1.8579550634600284	0.06317539591312589	0.7106975750815797
unown130	0	0	0	1	0	0	0.16277775484184118	0.7727616929896328	4.080472856796901	0.18938042724691398	0.8497946636854632	NA
DNAJC16	248	96	168	148	121	174	155.4143094292681	-0.36271761127783136	0.33373057306193554	-1.0868576047736456	0.2770997450443271	0.999646313058517
unown131	0	0	81	0	0	128	30.413010483644225	0.4781869757862844	3.731314248758323	0.12815510672825578	NA	NA
unown132	2	0	7	2	6	13	4.534359606788004	1.1001675734807348	1.5205566206944183	0.7235295013074243	0.46935463608606154	NA
UAP1	1080	749	1026	983	723	1028	918.748187834401	-0.24105358338095897	0.1942887500892568	-1.2406975868145647	0.21471748611494568	0.999646313058517
unown133	205	132	154	206	165	208	175.32127792587727	0.05837431366291167	0.27321053032528425	0.21366055544568965	0.8308117731837187	0.999646313058517
unown134	9	11	29	13	21	54	21.41561564867472	0.6385874996649188	0.7634673113566346	0.8364307026193275	0.4029126462219896	0.999646313058517
NR2F6	96	54	138	119	97	136	103.01127653954352	0.1423457182943805	0.35458752799418974	0.4014402849970317	0.6880959947503251	0.999646313058517
unown135	0	15	0	3	21	5	7.8530704396504	0.546270989838906	1.698422728424236	0.32163429086098355	0.7477297627519669	NA
unown136	0	0	6	1	4	6	2.5917973066405335	0.7848762448496951	2.0807484178126647	0.3772086226910492	0.7060185728230889	NA
unown137	95	42	42	101	77	36	65.16041193802545	0.12933639783525022	0.5424507126619899	0.2384297684863434	0.8115477811537415	0.999646313058517
unown138	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown139	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown140	1	0	5	11	0	4	3.291151914582594	1.2763926084976063	1.9856248535556806	0.6428165955980838	0.5203431133520582	NA
unown141	9	5	3	3	20	6	7.616960143372378	0.6129581820679719	1.149141416581825	0.533405352224833	0.5937530133294338	NA
unown142	3	0	0	0	5	0	1.3108485492258617	0.7297323901328577	3.4212999928134966	0.21329096883221993	0.831100017318585	NA
unown143	4	4	3	0	0	2	2.2574363940685354	-2.769987888551421	2.1092270230103867	-1.3132715721601014	0.18909145414185388	NA
unown144	16	20	11	7	11	18	14.063018595489705	-0.6495448138525224	0.7916513682202392	-0.8204935151098198	0.4119348246024106	0.999646313058517
unown145	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
PINK1	2481	1147	2504	3121	1535	2989	2217.047186106287	0.17003525770145955	0.2918675496991497	0.5825767814089917	0.5601782395586083	0.999646313058517
unown146	72	81	114	85	97	63	85.50065190207192	-0.28921254235837235	0.39210799796761886	-0.7375838897890987	0.46076734816119436	0.999646313058517
unown147	0	17	0	0	12	0	5.622451469580982	-0.8813302777279116	2.4310138659267504	-0.3625360965976766	0.7169514542726625	NA
unown148	83	91	69	63	77	77	77.4455566990594	-0.3810966894496472	0.38421478020693295	-0.9918845111694912	0.32125386558434016	0.999646313058517
unown149	0	0	0	0	0	2	0.27664477077792154	1.5294928914085415	4.0510936227404235	0.3775506156715018	0.7057644567440919	NA
TMUB1	465	315	393	518	255	434	391.2946137006946	-0.13822910815561468	0.2893015072845654	-0.47780293111175703	0.6327904747522307	0.999646313058517
MUL1	978	834	976	974	826	1089	936.4462673197254	-0.14245656602139123	0.1802806534623477	-0.7901933085190631	0.4294148833113794	0.999646313058517
unown150	3	0	0	0	0	0	0.4886350696962993	-2.528798196143961	4.001723555833481	-0.6319272585577846	0.5274344105419104	NA
unown151	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
VWA5B1	10	11	22	1	11	16	11.626283144816934	-0.8252551741024303	0.995893824609247	-0.8286577883201864	0.40729807796143386	NA
unown152	6	6	0	20	16	10	9.535063678275995	1.7062350878143147	1.14665866880505	1.4880060947800688	0.13674928631779557	NA
unown153	5	4	4	1	2	2	3.068863639927848	-1.5774129542120139	1.4924326890918735	-1.0569407690820882	0.2905386204538195	NA
unown154	19	15	7	16	3	0	10.510489772567826	-1.2649566730077653	1.2503656265617455	-1.011669423835764	0.31169613970924864	NA
unown155	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown156	1	0	0	0	0	0	0.1628783565654331	-1.150791658652856	4.080472856796901	-0.2820240935400332	0.7779250358823964	NA
unown157	222	110	116	211	148	156	158.23173534064892	0.04031355655444086	0.35629555523918943	0.11314639198172832	0.9099144956317717	0.999646313058517
unown158	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown159	0	2	9	0	3	3	2.7495774122006575	-1.0216224591784746	2.0410813077498036	-0.500530015781079	0.6167019265572835	NA
unown160	33	20	35	19	18	23	24.393252336855465	-0.7180845479578073	0.559612430507943	-1.283181910927218	0.19942835186380067	0.999646313058517
VDR	17	17	11	25	9	21	16.598012576732156	0.06328855475143884	0.74661418182041	0.0847674157449399	0.9324462987414058	0.999646313058517
unown161	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
DDR2	25	17	7	17	28	11	17.712461788282766	0.01314897848559894	0.7995481054951294	0.01644551265299576	0.9868789708034291	0.999646313058517
